Bundesland;Anzahl;GKZ;Timestamp
Wien;9310;9;2020-11-01T14:02:01
Vorarlberg;2672;8;2020-11-01T14:02:01
Tirol;4266;7;2020-11-01T14:02:01
Steiermark;4609;6;2020-11-01T14:02:01
Salzburg;3054;5;2020-11-01T14:02:01
Oberösterreich;7523;4;2020-11-01T14:02:01
Niederösterreich;5689;3;2020-11-01T14:02:01
Kärnten;1266;2;2020-11-01T14:02:01
Burgenland;1026;1;2020-11-01T14:02:01
