Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;594;9;16
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1495;21;44
Güssing;104;25699;1296;40;44
Jennersdorf;105;17097;893;19;49
Mattersburg;106;40042;1479;24;40
Neusiedl am See;107;59990;2159;30;90
Oberpullendorf;108;37384;1579;24;25
Oberwart;109;54192;2196;55;59
Klagenfurt Stadt;201;101300;4583;143;127
Villach Stadt;202;62882;2507;58;65
Hermagor;203;18054;1420;17;101
Klagenfurt Land;204;60014;2986;56;65
Sankt Veit an der Glan;205;54186;2916;92;67
Spittal an der Drau;206;75868;3538;94;187
Villach Land;207;64618;3013;66;86
Völkermarkt;208;41862;2759;54;90
Wolfsberg;209;52607;2660;65;33
Feldkirchen;210;29902;1646;42;26
Krems an der Donau(Stadt);301;25036;980;23;6
Sankt Pölten(Stadt);302;55514;2500;44;47
Waidhofen an der Ybbs(Stadt);303;11222;635;10;12
Wiener Neustadt(Stadt);304;45823;2263;61;91
Amstetten;305;116520;7364;122;81
Baden;306;146751;5943;89;240
Bruck an der Leitha;307;103735;3570;65;131
Gänserndorf;308;104782;3419;50;147
Gmünd;309;36553;1792;34;58
Hollabrunn;310;51033;1574;34;102
Horn;311;30936;836;11;47
Korneuburg;312;91254;2824;40;106
Krems(Land);313;56487;2395;30;32
Lilienfeld;314;25655;1086;30;24
Melk;315;78191;3735;80;117
Mistelbach;316;75625;2248;30;121
Mödling;317;119115;4054;96;94
Neunkirchen;318;86343;3636;76;139
Sankt Pölten(Land);319;131729;5039;96;118
Scheibbs;320;41414;2533;32;50
Tulln;321;104593;3759;66;89
Waidhofen an der Thaya;322;25682;1057;14;43
Wiener Neustadt(Land);323;78307;2973;55;158
Zwettl;325;41987;2347;27;67
Linz(Stadt);401;206595;9678;205;143
Steyr(Stadt);402;38056;1712;18;20
Wels(Stadt);403;62470;3690;58;121
Braunau am Inn;404;105553;5620;69;187
Eferding;405;33178;2232;29;25
Freistadt;406;66861;4136;84;62
Gmunden;407;101859;5770;93;135
Grieskirchen;408;64875;4278;67;57
Kirchdorf an der Krems;409;57071;2865;73;38
Linz-Land;410;151371;7263;79;133
Perg;411;68968;4179;61;85
Ried im Innkreis;412;61690;4230;87;52
Rohrbach;413;56545;4374;93;74
Schärding;414;57391;4139;61;79
Steyr-Land;415;60717;3332;62;33
Urfahr-Umgebung;416;86005;4998;69;43
Vöcklabruck;417;137297;7760;133;159
Wels-Land;418;73777;3670;48;93
Salzburg(Stadt);501;155021;8256;113;160
Hallein;502;60824;5012;55;79
Salzburg-Umgebung;503;153492;8942;94;183
Sankt Johann im Pongau;504;81194;6964;93;189
Tamsweg;505;20251;2009;36;27
Zell am See;506;87628;5416;94;89
Graz(Stadt);601;291072;10931;250;429
Deutschlandsberg;603;60867;2616;87;83
Graz-Umgebung;606;156070;5924;219;162
Leibnitz;610;84756;3766;87;102
Leoben;611;59700;2401;89;61
Liezen;612;79652;3906;95;36
Murau;614;27543;1308;19;24
Voitsberg;616;51044;2242;89;23
Weiz;617;90654;3619;123;187
Murtal;620;71698;3411;145;69
Bruck-Mürzzuschlag;621;98697;4523;208;135
Hartberg-Fürstenfeld;622;90606;4756;157;228
Südoststeiermark;623;84036;4120;142;153
Innsbruck-Stadt;701;131961;6969;87;67
Imst;702;60474;3387;33;44
Innsbruck-Land;703;180453;10016;127;69
Kitzbühel;704;64168;3429;37;53
Kufstein;705;110287;7130;127;82
Landeck;706;44386;2922;42;23
Lienz;707;48738;3432;41;86
Reutte;708;32838;1345;4;54
Schwaz;709;84329;7749;118;124
Bludenz;801;64107;3365;44;49
Bregenz;802;134987;7157;93;43
Dornbirn;803;89912;5976;62;78
Feldkirch;804;108133;6307;70;112
Wien;900;1911191;86721;1643;2265
