Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;358;11;1;2020-07-23T04:00:00
Kärnten;423;13;2;2020-07-23T04:00:00
Niederösterreich;2909;107;3;2020-07-23T04:00:00
Oberösterreich;2824;58;4;2020-07-23T04:00:00
Salzburg;1217;37;5;2020-07-23T04:00:00
Steiermark;1764;141;6;2020-07-23T04:00:00
Tirol;3485;101;7;2020-07-23T04:00:00
Vorarlberg;899;18;8;2020-07-23T04:00:00
Wien;3970;200;9;2020-07-23T04:00:00
