Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;613;9;11
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1607;22;81
Güssing;104;25699;1356;41;51
Jennersdorf;105;17097;960;20;43
Mattersburg;106;40042;1576;24;75
Neusiedl am See;107;59990;2304;30;101
Oberpullendorf;108;37384;1635;24;35
Oberwart;109;54192;2335;57;102
Klagenfurt Stadt;201;101300;4776;146;166
Villach Stadt;202;62882;2617;59;85
Hermagor;203;18054;1570;20;124
Klagenfurt Land;204;60014;3089;59;96
Sankt Veit an der Glan;205;54186;3016;93;83
Spittal an der Drau;206;75868;3727;94;145
Villach Land;207;64618;3143;67;120
Völkermarkt;208;41862;2829;54;60
Wolfsberg;209;52607;2718;65;51
Feldkirchen;210;29902;1715;42;66
Krems an der Donau(Stadt);301;25036;1000;25;18
Sankt Pölten(Stadt);302;55514;2607;45;91
Waidhofen an der Ybbs(Stadt);303;11222;655;10;17
Wiener Neustadt(Stadt);304;45823;2532;61;190
Amstetten;305;116520;7495;122;99
Baden;306;146751;6465;94;425
Bruck an der Leitha;307;103735;3850;68;209
Gänserndorf;308;104782;3760;50;258
Gmünd;309;36553;1898;35;77
Hollabrunn;310;51033;1760;41;145
Horn;311;30936;894;12;40
Korneuburg;312;91254;2957;41;107
Krems(Land);313;56487;2461;30;50
Lilienfeld;314;25655;1141;30;40
Melk;315;78191;3922;81;146
Mistelbach;316;75625;2504;31;209
Mödling;317;119115;4335;96;213
Neunkirchen;318;86343;3888;78;214
Sankt Pölten(Land);319;131729;5269;99;174
Scheibbs;320;41414;2618;32;72
Tulln;321;104593;3948;69;146
Waidhofen an der Thaya;322;25682;1169;14;81
Wiener Neustadt(Land);323;78307;3246;59;200
Zwettl;325;41987;2460;28;83
Linz(Stadt);401;206595;9995;206;233
Steyr(Stadt);402;38056;1745;18;22
Wels(Stadt);403;62470;3871;60;144
Braunau am Inn;404;105553;5955;69;259
Eferding;405;33178;2254;29;31
Freistadt;406;66861;4190;84;54
Gmunden;407;101859;5906;94;99
Grieskirchen;408;64875;4345;67;63
Kirchdorf an der Krems;409;57071;2942;74;56
Linz-Land;410;151371;7499;79;194
Perg;411;68968;4293;63;83
Ried im Innkreis;412;61690;4355;89;97
Rohrbach;413;56545;4475;93;73
Schärding;414;57391;4276;62;111
Steyr-Land;415;60717;3429;62;84
Urfahr-Umgebung;416;86005;5095;69;81
Vöcklabruck;417;137297;7952;134;158
Wels-Land;418;73777;3821;51;125
Salzburg(Stadt);501;155021;8504;116;200
Hallein;502;60824;5137;55;115
Salzburg-Umgebung;503;153492;9224;97;241
Sankt Johann im Pongau;504;81194;7361;95;351
Tamsweg;505;20251;2038;37;24
Zell am See;506;87628;5543;96;107
Graz(Stadt);601;291072;11429;253;388
Deutschlandsberg;603;60867;2720;89;86
Graz-Umgebung;606;156070;6222;223;215
Leibnitz;610;84756;4006;88;189
Leoben;611;59700;2487;91;62
Liezen;612;79652;4050;96;122
Murau;614;27543;1342;19;31
Voitsberg;616;51044;2287;89;33
Weiz;617;90654;3869;127;196
Murtal;620;71698;3500;145;72
Bruck-Mürzzuschlag;621;98697;4708;217;121
Hartberg-Fürstenfeld;622;90606;5104;160;271
Südoststeiermark;623;84036;4353;150;183
Innsbruck-Stadt;701;131961;7048;88;55
Imst;702;60474;3508;33;98
Innsbruck-Land;703;180453;10159;129;98
Kitzbühel;704;64168;3512;38;56
Kufstein;705;110287;7252;129;86
Landeck;706;44386;2979;42;46
Lienz;707;48738;3567;41;123
Reutte;708;32838;1394;4;38
Schwaz;709;84329;7944;123;152
Bludenz;801;64107;3439;45;50
Bregenz;802;134987;7248;93;79
Dornbirn;803;89912;6077;64;79
Feldkirch;804;108133;6414;71;81
Wien;900;1911191;91181;1695;3566
