Altersgruppe;Anzahl;Timestamp
<5;716;2020-10-04T14:00:00
5-14;2902;2020-10-04T14:00:00
15-24;9133;2020-10-04T14:00:00
25-34;8912;2020-10-04T14:00:00
35-44;7009;2020-10-04T14:00:00
45-54;7932;2020-10-04T14:00:00
55-64;5659;2020-10-04T14:00:00
65-74;2680;2020-10-04T14:00:00
75-84;2163;2020-10-04T14:00:00
>84;1301;2020-10-04T14:00:00
