time;Kapazität Intensivbetten in %;Timestamp
01.04.2020;79,386385426654;2021-01-09T13:12:14
02.04.2020;77,329192546584;2021-01-09T13:12:14
03.04.2020;73,936170212766;2021-01-09T13:12:14
04.04.2020;74,716202270382;2021-01-09T13:12:14
05.04.2020;75,889328063242;2021-01-09T13:12:14
06.04.2020;75,609756097561;2021-01-09T13:12:14
07.04.2020;79,406779661017;2021-01-09T13:12:14
08.04.2020;78,725099601594;2021-01-09T13:12:14
09.04.2020;79,120879120880;2021-01-09T13:12:14
10.04.2020;79,086538461539;2021-01-09T13:12:14
11.04.2020;78,026905829597;2021-01-09T13:12:14
12.04.2020;78,361531611755;2021-01-09T13:12:14
13.04.2020;80,521597392014;2021-01-09T13:12:14
14.04.2020;80,163265306123;2021-01-09T13:12:14
15.04.2020;80,034423407918;2021-01-09T13:12:14
16.04.2020;79,322328410079;2021-01-09T13:12:14
17.04.2020;81,004184100419;2021-01-09T13:12:14
18.04.2020;82,053494391717;2021-01-09T13:12:14
19.04.2020;83,561643835617;2021-01-09T13:12:14
20.04.2020;83,145091225022;2021-01-09T13:12:14
21.04.2020;83,403895004234;2021-01-09T13:12:14
22.04.2020;85,931254996004;2021-01-09T13:12:14
23.04.2020;85,355285961872;2021-01-09T13:12:14
24.04.2020;87,139323990108;2021-01-09T13:12:14
25.04.2020;87,666666666667;2021-01-09T13:12:14
26.04.2020;88,085456039442;2021-01-09T13:12:14
27.04.2020;88,458367683430;2021-01-09T13:12:14
28.04.2020;88,581024349287;2021-01-09T13:12:14
29.04.2020;88,598781549174;2021-01-09T13:12:14
30.04.2020;88,771929824562;2021-01-09T13:12:14
01.05.2020;89,045936395760;2021-01-09T13:12:14
02.05.2020;90,172413793104;2021-01-09T13:12:14
03.05.2020;90,248075278016;2021-01-09T13:12:14
04.05.2020;90,488431876607;2021-01-09T13:12:14
05.05.2020;90,924956369983;2021-01-09T13:12:14
06.05.2020;91,189827429610;2021-01-09T13:12:14
07.05.2020;91,651542649728;2021-01-09T13:12:14
08.05.2020;92,500000000000;2021-01-09T13:12:14
09.05.2020;92,857142857143;2021-01-09T13:12:14
10.05.2020;93,495934959350;2021-01-09T13:12:14
11.05.2020;93,928571428572;2021-01-09T13:12:14
12.05.2020;94,516728624536;2021-01-09T13:12:14
13.05.2020;94,680851063830;2021-01-09T13:12:14
14.05.2020;94,757281553399;2021-01-09T13:12:14
15.05.2020;95,360315893386;2021-01-09T13:12:14
16.05.2020;94,444444444445;2021-01-09T13:12:14
17.05.2020;94,882729211088;2021-01-09T13:12:14
18.05.2020;95,302713987474;2021-01-09T13:12:14
19.05.2020;95,756256800871;2021-01-09T13:12:14
20.05.2020;95,969498910676;2021-01-09T13:12:14
21.05.2020;96,448390677026;2021-01-09T13:12:14
22.05.2020;96,585903083701;2021-01-09T13:12:14
23.05.2020;96,979503775621;2021-01-09T13:12:14
24.05.2020;96,895074946467;2021-01-09T13:12:14
25.05.2020;96,740273396425;2021-01-09T13:12:14
26.05.2020;96,502732240438;2021-01-09T13:12:14
27.05.2020;96,471885336274;2021-01-09T13:12:14
28.05.2020;96,602491506229;2021-01-09T13:12:14
29.05.2020;97,123130034523;2021-01-09T13:12:14
30.05.2020;97,281323877069;2021-01-09T13:12:14
31.05.2020;96,864111498258;2021-01-09T13:12:14
01.06.2020;96,689497716895;2021-01-09T13:12:14
02.06.2020;96,973224679861;2021-01-09T13:12:14
03.06.2020;97,558139534884;2021-01-09T13:12:14
04.06.2020;97,218710493047;2021-01-09T13:12:14
05.06.2020;97,500000000000;2021-01-09T13:12:14
06.06.2020;97,908979089791;2021-01-09T13:12:14
07.06.2020;97,916666666667;2021-01-09T13:12:14
08.06.2020;97,936893203884;2021-01-09T13:12:14
09.06.2020;97,743467933492;2021-01-09T13:12:14
10.06.2020;97,777777777778;2021-01-09T13:12:14
11.06.2020;98,120805369128;2021-01-09T13:12:14
12.06.2020;98,811096433290;2021-01-09T13:12:14
13.06.2020;98,846597462515;2021-01-09T13:12:14
14.06.2020;98,589894242069;2021-01-09T13:12:14
15.06.2020;98,231132075472;2021-01-09T13:12:14
16.06.2020;98,579881656805;2021-01-09T13:12:14
17.06.2020;98,653610771114;2021-01-09T13:12:14
18.06.2020;98,945981554678;2021-01-09T13:12:14
19.06.2020;99,075297225892;2021-01-09T13:12:14
20.06.2020;99,000000000000;2021-01-09T13:12:14
21.06.2020;99,000000000000;2021-01-09T13:12:14
22.06.2020;98,780487804879;2021-01-09T13:12:14
23.06.2020;98,698224852072;2021-01-09T13:12:14
24.06.2020;98,591549295775;2021-01-09T13:12:14
25.06.2020;98,519515477793;2021-01-09T13:12:14
26.06.2020;98,587570621469;2021-01-09T13:12:14
27.06.2020;98,641304347827;2021-01-09T13:12:14
28.06.2020;98,778833107192;2021-01-09T13:12:14
29.06.2020;98,967741935484;2021-01-09T13:12:14
30.06.2020;99,175824175825;2021-01-09T13:12:14
01.07.2020;98,807947019868;2021-01-09T13:12:14
02.07.2020;99,031811894883;2021-01-09T13:12:14
03.07.2020;99,007092198582;2021-01-09T13:12:14
04.07.2020;98,860398860399;2021-01-09T13:12:14
05.07.2020;98,601398601399;2021-01-09T13:12:14
06.07.2020;98,525469168901;2021-01-09T13:12:14
07.07.2020;98,643147896880;2021-01-09T13:12:14
08.07.2020;98,444130127299;2021-01-09T13:12:14
09.07.2020;98,243045387995;2021-01-09T13:12:14
10.07.2020;98,717948717949;2021-01-09T13:12:14
11.07.2020;98,714285714286;2021-01-09T13:12:14
12.07.2020;98,622589531681;2021-01-09T13:12:14
13.07.2020;98,874824191280;2021-01-09T13:12:14
14.07.2020;98,804780876495;2021-01-09T13:12:14
15.07.2020;98,622589531681;2021-01-09T13:12:14
16.07.2020;98,484848484849;2021-01-09T13:12:14
17.07.2020;98,513513513514;2021-01-09T13:12:14
18.07.2020;98,571428571429;2021-01-09T13:12:14
19.07.2020;98,225602027884;2021-01-09T13:12:14
20.07.2020;98,002496878902;2021-01-09T13:12:14
21.07.2020;97,721518987342;2021-01-09T13:12:14
22.07.2020;97,665369649806;2021-01-09T13:12:14
23.07.2020;98,013245033113;2021-01-09T13:12:14
24.07.2020;97,774869109948;2021-01-09T13:12:14
25.07.2020;97,905759162304;2021-01-09T13:12:14
26.07.2020;98,125000000000;2021-01-09T13:12:14
27.07.2020;98,002496878902;2021-01-09T13:12:14
28.07.2020;98,074454428755;2021-01-09T13:12:14
29.07.2020;97,389033942559;2021-01-09T13:12:14
30.07.2020;97,547683923706;2021-01-09T13:12:14
31.07.2020;97,875166002657;2021-01-09T13:12:14
01.08.2020;97,535667963684;2021-01-09T13:12:14
02.08.2020;97,375328083990;2021-01-09T13:12:14
03.08.2020;97,423312883436;2021-01-09T13:12:14
04.08.2020;97,201946472020;2021-01-09T13:12:14
05.08.2020;96,635262449529;2021-01-09T13:12:14
06.08.2020;96,761658031089;2021-01-09T13:12:14
07.08.2020;96,736292428199;2021-01-09T13:12:14
08.08.2020;96,962025316456;2021-01-09T13:12:14
09.08.2020;97,290640394089;2021-01-09T13:12:14
10.08.2020;97,125748502995;2021-01-09T13:12:14
11.08.2020;96,902106567535;2021-01-09T13:12:14
12.08.2020;96,719160104987;2021-01-09T13:12:14
13.08.2020;97,135416666667;2021-01-09T13:12:14
14.08.2020;97,503285151117;2021-01-09T13:12:14
15.08.2020;97,269180754227;2021-01-09T13:12:14
16.08.2020;97,535667963684;2021-01-09T13:12:14
17.08.2020;97,084917617238;2021-01-09T13:12:14
18.08.2020;97,639751552796;2021-01-09T13:12:14
19.08.2020;97,402597402598;2021-01-09T13:12:14
20.08.2020;97,200000000000;2021-01-09T13:12:14
21.08.2020;97,062750333779;2021-01-09T13:12:14
22.08.2020;97,089947089948;2021-01-09T13:12:14
23.08.2020;96,937416777630;2021-01-09T13:12:14
24.08.2020;97,132169576060;2021-01-09T13:12:14
25.08.2020;97,051282051283;2021-01-09T13:12:14
26.08.2020;97,032258064517;2021-01-09T13:12:14
27.08.2020;96,816976127321;2021-01-09T13:12:14
28.08.2020;96,423841059603;2021-01-09T13:12:14
29.08.2020;96,083550913839;2021-01-09T13:12:14
30.08.2020;96,108949416343;2021-01-09T13:12:14
31.08.2020;95,984455958550;2021-01-09T13:12:14
01.09.2020;96,078431372550;2021-01-09T13:12:14
02.09.2020;96,042216358840;2021-01-09T13:12:14
03.09.2020;96,122994652407;2021-01-09T13:12:14
04.09.2020;95,918367346939;2021-01-09T13:12:14
05.09.2020;96,105702364395;2021-01-09T13:12:14
06.09.2020;96,127247579530;2021-01-09T13:12:14
07.09.2020;95,961002785516;2021-01-09T13:12:14
08.09.2020;96,148555708391;2021-01-09T13:12:14
09.09.2020;95,000000000000;2021-01-09T13:12:14
10.09.2020;94,507042253522;2021-01-09T13:12:14
11.09.2020;94,217207334274;2021-01-09T13:12:14
12.09.2020;94,142259414226;2021-01-09T13:12:14
13.09.2020;93,905817174516;2021-01-09T13:12:14
14.09.2020;93,951093951094;2021-01-09T13:12:14
15.09.2020;93,685567010310;2021-01-09T13:12:14
16.09.2020;92,372881355933;2021-01-09T13:12:14
17.09.2020;92,829204693612;2021-01-09T13:12:14
18.09.2020;92,010309278351;2021-01-09T13:12:14
19.09.2020;89,244558258643;2021-01-09T13:12:14
20.09.2020;91,259640102828;2021-01-09T13:12:14
21.09.2020;91,421254801537;2021-01-09T13:12:14
22.09.2020;89,919354838710;2021-01-09T13:12:14
23.09.2020;89,062500000000;2021-01-09T13:12:14
24.09.2020;89,151599443672;2021-01-09T13:12:14
25.09.2020;89,373297002725;2021-01-09T13:12:14
26.09.2020;89,085948158254;2021-01-09T13:12:14
27.09.2020;88,648648648649;2021-01-09T13:12:14
28.09.2020;88,466579292268;2021-01-09T13:12:14
29.09.2020;87,804878048781;2021-01-09T13:12:14
30.09.2020;87,671232876713;2021-01-09T13:12:14
01.10.2020;86,898395721926;2021-01-09T13:12:14
02.10.2020;86,301369863014;2021-01-09T13:12:14
03.10.2020;87,402597402598;2021-01-09T13:12:14
04.10.2020;86,743886743887;2021-01-09T13:12:14
05.10.2020;87,904191616767;2021-01-09T13:12:14
06.10.2020;87,787182587667;2021-01-09T13:12:14
07.10.2020;86,130374479890;2021-01-09T13:12:14
08.10.2020;86,139896373057;2021-01-09T13:12:14
09.10.2020;85,890410958905;2021-01-09T13:12:14
10.10.2020;87,609511889863;2021-01-09T13:12:14
11.10.2020;88,278388278389;2021-01-09T13:12:14
12.10.2020;88,024691358025;2021-01-09T13:12:14
13.10.2020;86,724565756824;2021-01-09T13:12:14
14.10.2020;85,894206549119;2021-01-09T13:12:14
15.10.2020;85,558252427185;2021-01-09T13:12:14
16.10.2020;85,318892900121;2021-01-09T13:12:14
17.10.2020;84,486873508354;2021-01-09T13:12:14
18.10.2020;83,715319662244;2021-01-09T13:12:14
19.10.2020;82,572115384616;2021-01-09T13:12:14
20.10.2020;82,696897374702;2021-01-09T13:12:14
21.10.2020;81,345177664975;2021-01-09T13:12:14
22.10.2020;79,568527918782;2021-01-09T13:12:14
23.10.2020;79,898218829517;2021-01-09T13:12:14
24.10.2020;78,448275862069;2021-01-09T13:12:14
25.10.2020;79,211469534051;2021-01-09T13:12:14
26.10.2020;77,592371871276;2021-01-09T13:12:14
27.10.2020;76,229508196722;2021-01-09T13:12:14
28.10.2020;73,739742086753;2021-01-09T13:12:14
29.10.2020;71,624713958811;2021-01-09T13:12:14
30.10.2020;70,416197975254;2021-01-09T13:12:14
31.10.2020;71,195652173914;2021-01-09T13:12:14
01.11.2020;69,173728813560;2021-01-09T13:12:14
02.11.2020;65,217391304348;2021-01-09T13:12:14
03.11.2020;62,306900102987;2021-01-09T13:12:14
04.11.2020;59,081196581197;2021-01-09T13:12:14
05.11.2020;57,426778242678;2021-01-09T13:12:14
06.11.2020;57,368941641939;2021-01-09T13:12:14
07.11.2020;54,382259767688;2021-01-09T13:12:14
08.11.2020;52,286902286903;2021-01-09T13:12:14
09.11.2020;54,387656702026;2021-01-09T13:12:14
10.11.2020;53,953488372094;2021-01-09T13:12:14
11.11.2020;50,278293135436;2021-01-09T13:12:14
12.11.2020;49,723756906078;2021-01-09T13:12:14
13.11.2020;47,933884297521;2021-01-09T13:12:14
14.11.2020;49,301919720768;2021-01-09T13:12:14
15.11.2020;48,627787307033;2021-01-09T13:12:14
16.11.2020;48,354430379747;2021-01-09T13:12:14
17.11.2020;53,889278206027;2021-01-09T13:12:14
18.11.2020;42,689075630253;2021-01-09T13:12:14
19.11.2020;41,673783091375;2021-01-09T13:12:14
20.11.2020;41,332194705381;2021-01-09T13:12:14
21.11.2020;41,965029142382;2021-01-09T13:12:14
22.11.2020;42,845188284519;2021-01-09T13:12:14
23.11.2020;42,533557046980;2021-01-09T13:12:14
24.11.2020;41,673570836786;2021-01-09T13:12:14
25.11.2020;40,669456066946;2021-01-09T13:12:14
26.11.2020;40,556492411468;2021-01-09T13:12:14
27.11.2020;39,914529914530;2021-01-09T13:12:14
28.11.2020;42,330259849120;2021-01-09T13:12:14
29.11.2020;42,607973421927;2021-01-09T13:12:14
30.11.2020;42,209398186315;2021-01-09T13:12:14
01.12.2020;43,637846655792;2021-01-09T13:12:14
02.12.2020;43,786488740618;2021-01-09T13:12:14
03.12.2020;45,200984413454;2021-01-09T13:12:14
04.12.2020;47,377049180328;2021-01-09T13:12:14
05.12.2020;44,596912521441;2021-01-09T13:12:14
06.12.2020;46,166950596253;2021-01-09T13:12:14
07.12.2020;47,215081405313;2021-01-09T13:12:14
08.12.2020;47,948717948718;2021-01-09T13:12:14
09.12.2020;48,217317487267;2021-01-09T13:12:14
10.12.2020;47,674418604652;2021-01-09T13:12:14
11.12.2020;46,741154562384;2021-01-09T13:12:14
12.12.2020;45,580110497238;2021-01-09T13:12:14
13.12.2020;46,672828096119;2021-01-09T13:12:14
14.12.2020;46,630727762804;2021-01-09T13:12:14
