Bundesland;Anzahl;GKZ;Timestamp
Wien;7901;9;2020-10-29T17:02:00
Vorarlberg;1918;8;2020-10-29T17:02:00
Tirol;3459;7;2020-10-29T17:02:00
Steiermark;3105;6;2020-10-29T17:02:00
Salzburg;2027;5;2020-10-29T17:02:00
Oberösterreich;5346;4;2020-10-29T17:02:00
Niederösterreich;4258;3;2020-10-29T17:02:00
Kärnten;772;2;2020-10-29T17:02:00
Burgenland;741;1;2020-10-29T17:02:00
