Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;457;7;23
Rust(Stadt);102;1980;50;0;0
Eisenstadt-Umgebung;103;43236;1183;16;38
Güssing;104;25699;890;14;68
Jennersdorf;105;17097;608;15;30
Mattersburg;106;40042;1125;18;34
Neusiedl am See;107;59990;1501;26;64
Oberpullendorf;108;37384;1309;15;37
Oberwart;109;54192;1821;49;62
Klagenfurt Stadt;201;101300;3604;108;170
Villach Stadt;202;62882;1930;33;186
Hermagor;203;18054;807;11;104
Klagenfurt Land;204;60014;2125;15;151
Sankt Veit an der Glan;205;54186;2218;68;84
Spittal an der Drau;206;75868;1788;28;102
Villach Land;207;64618;2129;52;111
Völkermarkt;208;41862;2151;36;97
Wolfsberg;209;52607;2196;50;98
Feldkirchen;210;29902;1168;27;119
Krems an der Donau(Stadt);301;25036;837;29;18
Sankt Pölten(Stadt);302;55514;2151;24;99
Waidhofen an der Ybbs(Stadt);303;11222;446;7;36
Wiener Neustadt(Stadt);304;45823;1527;29;55
Amstetten;305;116520;5757;90;399
Baden;306;146751;4077;45;266
Bruck an der Leitha;307;103735;2689;44;114
Gänserndorf;308;104782;2096;26;151
Gmünd;309;36553;1417;30;61
Hollabrunn;310;51033;1130;24;32
Horn;311;30936;589;10;15
Korneuburg;312;91254;2214;24;90
Krems(Land);313;56487;1854;23;43
Lilienfeld;314;25655;922;23;39
Melk;315;78191;2973;60;166
Mistelbach;316;75625;1449;27;37
Mödling;317;119115;3183;53;155
Neunkirchen;318;86343;2591;52;152
Sankt Pölten(Land);319;131729;4050;71;120
Scheibbs;320;41414;1961;21;85
Tulln;321;104593;2749;35;102
Waidhofen an der Thaya;322;25682;815;13;28
Wiener Neustadt(Land);323;78307;2021;29;117
Zwettl;325;41987;1614;13;116
Linz(Stadt);401;206595;8308;142;276
Steyr(Stadt);402;38056;1494;17;55
Wels(Stadt);403;62470;2994;44;101
Braunau am Inn;404;105553;4138;43;159
Eferding;405;33178;1992;24;50
Freistadt;406;66861;3452;64;121
Gmunden;407;101859;4253;52;289
Grieskirchen;408;64875;3600;50;90
Kirchdorf an der Krems;409;57071;2203;39;127
Linz-Land;410;151371;6139;68;167
Perg;411;68968;3413;36;126
Ried im Innkreis;412;61690;3498;64;98
Rohrbach;413;56545;3727;79;84
Schärding;414;57391;3432;45;160
Steyr-Land;415;60717;2901;53;121
Urfahr-Umgebung;416;86005;4526;60;87
Vöcklabruck;417;137297;6244;95;289
Wels-Land;418;73777;2907;37;122
Salzburg(Stadt);501;155021;5890;54;280
Hallein;502;60824;3446;27;175
Salzburg-Umgebung;503;153492;6669;64;327
Sankt Johann im Pongau;504;81194;5019;74;173
Tamsweg;505;20251;1353;28;73
Zell am See;506;87628;4055;62;172
Graz(Stadt);601;291072;8608;188;394
Deutschlandsberg;603;60867;1668;38;183
Graz-Umgebung;606;156070;4484;168;225
Leibnitz;610;84756;2890;64;161
Leoben;611;59700;1976;73;98
Liezen;612;79652;2719;64;186
Murau;614;27543;947;12;46
Voitsberg;616;51044;1851;66;50
Weiz;617;90654;2648;90;106
Murtal;620;71698;2528;99;145
Bruck-Mürzzuschlag;621;98697;3485;136;160
Hartberg-Fürstenfeld;622;90606;3491;113;179
Südoststeiermark;623;84036;2923;95;122
Innsbruck-Stadt;701;131961;6234;78;126
Imst;702;60474;2836;28;115
Innsbruck-Land;703;180453;8660;99;272
Kitzbühel;704;64168;2534;25;97
Kufstein;705;110287;6055;104;125
Landeck;706;44386;2411;29;102
Lienz;707;48738;2489;30;93
Reutte;708;32838;881;3;35
Schwaz;709;84329;6574;95;134
Bludenz;801;64107;2738;37;101
Bregenz;802;134987;5894;75;209
Dornbirn;803;89912;4780;38;163
Feldkirch;804;108133;5028;52;223
Wien;900;1911191;69728;1020;2416
