Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;5802;4996,81347641111;305;2020-12-24T11:02:00
Baden;4153;2840,57098691545;306;2020-12-24T11:02:00
Bludenz;2751;4317,73236651285;801;2020-12-24T11:02:00
Braunau am Inn;4152;3976,70676576508;404;2020-12-24T11:02:00
Bregenz;5960;4435,08479495174;802;2020-12-24T11:02:00
Bruck an der Leitha;2694;2640,91755710225;307;2020-12-24T11:02:00
Bruck-Mürzzuschlag;3477;3512,68891942132;621;2020-12-24T11:02:00
Deutschlandsberg;1699;2793,44305420825;603;2020-12-24T11:02:00
Dornbirn;4788;5377,29809862872;803;2020-12-24T11:02:00
Eferding;1994;6013,99445047654;405;2020-12-24T11:02:00
Eisenstadt(Stadt);454;3101,72849627656;101;2020-12-24T11:02:00
Eisenstadt-Umgebung;1197;2788,45481864561;103;2020-12-24T11:02:00
Feldkirch;5076;4736,88630912942;804;2020-12-24T11:02:00
Feldkirchen;1140;3807,99679326586;210;2020-12-24T11:02:00
Freistadt;3457;5189,0545023341;406;2020-12-24T11:02:00
Gänserndorf;2148;2071,63937272149;308;2020-12-24T11:02:00
Gmünd;1434;3899,60025018356;309;2020-12-24T11:02:00
Gmunden;4320;4250,67154706733;407;2020-12-24T11:02:00
Graz(Stadt);8968;3105,1986454575;601;2020-12-24T11:02:00
Graz-Umgebung;4464;2893,81563593932;606;2020-12-24T11:02:00
Grieskirchen;3628;5605,59941904482;408;2020-12-24T11:02:00
Güssing;891;3453,88998720782;104;2020-12-24T11:02:00
Hallein;3509;5812,1045483155;502;2020-12-24T11:02:00
Hartberg-Fürstenfeld;3497;3858,88636313478;622;2020-12-24T11:02:00
Hermagor;795;4362,37928007024;203;2020-12-24T11:02:00
Hollabrunn;1129;2219,90640607181;310;2020-12-24T11:02:00
Horn;570;1833,38694113863;311;2020-12-24T11:02:00
Imst;2851;4747,23591314773;702;2020-12-24T11:02:00
Innsbruck-Land;8748;4878,48403395086;703;2020-12-24T11:02:00
Innsbruck-Stadt;6316;4780,86443115585;701;2020-12-24T11:02:00
Jennersdorf;600;3515,76233446619;105;2020-12-24T11:02:00
Kirchdorf an der Krems;2228;3917,98262582211;409;2020-12-24T11:02:00
Kitzbühel;2532;3963,61985566913;704;2020-12-24T11:02:00
Klagenfurt Land;2078;3474,91638795987;204;2020-12-24T11:02:00
Klagenfurt Stadt;3789;3758,29473203924;201;2020-12-24T11:02:00
Korneuburg;2239;2463,44442121709;312;2020-12-24T11:02:00
Krems an der Donau(Stadt);853;3429,00787908024;301;2020-12-24T11:02:00
Krems(Land);1843;3256,41388083964;313;2020-12-24T11:02:00
Kufstein;6089;5551,50343720939;705;2020-12-24T11:02:00
Landeck;2483;5597,13268112348;706;2020-12-24T11:02:00
Leibnitz;2908;3525,5322244314;610;2020-12-24T11:02:00
Leoben;1977;3291,70829170829;611;2020-12-24T11:02:00
Lienz;2478;5082,76413759153;707;2020-12-24T11:02:00
Liezen (inkl. Gröbming);2752;3444,26227456477;612;2020-12-24T11:02:00
Lilienfeld;927;3591,35285913529;314;2020-12-24T11:02:00
Linz(Stadt);8251;4010,67439215267;401;2020-12-24T11:02:00
Linz-Land;6177;4110,51885568266;410;2020-12-24T11:02:00
Mattersburg;1117;2797,74577332498;106;2020-12-24T11:02:00
Melk;2938;3768,50260383264;315;2020-12-24T11:02:00
Mistelbach;1467;1943,4839632765;316;2020-12-24T11:02:00
Mödling;3238;2721,05413536362;317;2020-12-24T11:02:00
Murau;944;3412,99396218229;614;2020-12-24T11:02:00
Murtal;2535;3520,63774234765;620;2020-12-24T11:02:00
Neunkirchen;2623;3039,71445457811;318;2020-12-24T11:02:00
Neusiedl am See;1502;2522,16550241806;107;2020-12-24T11:02:00
Oberpullendorf;1292;3444,13936502013;108;2020-12-24T11:02:00
Oberwart;1801;3330,49781788594;109;2020-12-24T11:02:00
Perg;3403;4970,85847003316;411;2020-12-24T11:02:00
Reutte;884;2705,84634220998;708;2020-12-24T11:02:00
Ried im Innkreis;3527;5762,69524867656;412;2020-12-24T11:02:00
Rohrbach;3724;6588,35185054136;413;2020-12-24T11:02:00
Rust(Stadt);50;2577,31958762887;102;2020-12-24T11:02:00
Salzburg(Stadt);6028;3908,92997257005;501;2020-12-24T11:02:00
Salzburg-Umgebung;6697;4397,79092598551;503;2020-12-24T11:02:00
Sankt Johann im Pongau;5072;6294,91268787311;504;2020-12-24T11:02:00
Sankt Pölten(Land);4045;3086,74948872135;319;2020-12-24T11:02:00
Sankt Pölten(Stadt);2191;3980,45200203474;302;2020-12-24T11:02:00
Sankt Veit an der Glan;2209;4049,12473650445;205;2020-12-24T11:02:00
Schärding;3405;5941,68251697;414;2020-12-24T11:02:00
Scheibbs;1976;4772,60101924981;320;2020-12-24T11:02:00
Schwaz;6588;7854,73275070642;709;2020-12-24T11:02:00
Spittal an der Drau;1750;2299,8777779238;206;2020-12-24T11:02:00
Steyr(Stadt);1498;3922,18469353023;402;2020-12-24T11:02:00
Steyr-Land;2899;4797,52428550151;415;2020-12-24T11:02:00
Südoststeiermark;2958;3441,65590422004;623;2020-12-24T11:02:00
Tamsweg;1327;6530,51181102362;505;2020-12-24T11:02:00
Tulln;2769;2668,37555771844;321;2020-12-24T11:02:00
Urfahr-Umgebung;4559;5331,85193848313;416;2020-12-24T11:02:00
Villach Land;2118;3275,19020226387;207;2020-12-24T11:02:00
Villach Stadt;1900;3052,5520942114;202;2020-12-24T11:02:00
Vöcklabruck;6288;4614,94425810808;417;2020-12-24T11:02:00
Voitsberg;1837;3590,62567189852;616;2020-12-24T11:02:00
Völkermarkt;2140;5110,08166579111;208;2020-12-24T11:02:00
Waidhofen an der Thaya;806;3113,41161928307;322;2020-12-24T11:02:00
Waidhofen an der Ybbs(Stadt);451;4004,97291537164;303;2020-12-24T11:02:00
Weiz;2578;2853,56917525431;617;2020-12-24T11:02:00
Wels(Stadt);2998;4856,8697652567;403;2020-12-24T11:02:00
Wels-Land;2952;4038,63518209429;418;2020-12-24T11:02:00
Wien(Stadt);70442;3712,3759743788;900;2020-12-24T11:02:00
Wiener Neustadt(Land);2004;2569,52725314459;323;2020-12-24T11:02:00
Wiener Neustadt(Stadt);1537;3394,65954016388;304;2020-12-24T11:02:00
Wolfsberg;2172;4119,40977885673;209;2020-12-24T11:02:00
Zell am See;4081;4666,02638860305;506;2020-12-24T11:02:00
Zwettl;1627;3853,44133390176;325;2020-12-24T11:02:00
