Altersgruppe;Anzahl;Timestamp
<5;1;2020-12-07T08:02:00
5-14;0;2020-12-07T08:02:00
15-24;1;2020-12-07T08:02:00
25-34;4;2020-12-07T08:02:00
35-44;9;2020-12-07T08:02:00
45-54;50;2020-12-07T08:02:00
55-64;146;2020-12-07T08:02:00
65-74;486;2020-12-07T08:02:00
75-84;1252;2020-12-07T08:02:00
>84;1601;2020-12-07T08:02:00
