Bundesland;Anzahl;GKZ;Timestamp
Wien;256;9;2020-07-01T07:00:00
Vorarlberg;5;8;2020-07-01T07:00:00
Tirol;16;7;2020-07-01T07:00:00
Steiermark;32;6;2020-07-01T07:00:00
Salzburg;31;5;2020-07-01T07:00:00
Oberösterreich;129;4;2020-07-01T07:00:00
Niederösterreich;91;3;2020-07-01T07:00:00
Kärnten;14;2;2020-07-01T07:00:00
Burgenland;9;1;2020-07-01T07:00:00
