Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;426;3;51
Rust(Stadt);102;1980;50;0;2
Eisenstadt-Umgebung;103;43236;1075;12;49
Güssing;104;25699;783;7;49
Jennersdorf;105;17097;559;13;36
Mattersburg;106;40042;1054;16;80
Neusiedl am See;107;59990;1356;20;77
Oberpullendorf;108;37384;1211;13;49
Oberwart;109;54192;1665;44;86
Klagenfurt Stadt;201;101300;3177;78;259
Villach Stadt;202;62882;1577;21;135
Hermagor;203;18054;602;5;83
Klagenfurt Land;204;60014;1805;5;159
Sankt Veit an der Glan;205;54186;2007;30;229
Spittal an der Drau;206;75868;1518;22;147
Villach Land;207;64618;1797;16;209
Völkermarkt;208;41862;1834;12;177
Wolfsberg;209;52607;1922;30;216
Feldkirchen;210;29902;945;14;102
Krems an der Donau(Stadt);301;25036;793;25;28
Sankt Pölten(Stadt);302;55514;1923;19;180
Waidhofen an der Ybbs(Stadt);303;11222;381;5;31
Wiener Neustadt(Stadt);304;45823;1403;27;91
Amstetten;305;116520;4760;69;459
Baden;306;146751;3600;32;297
Bruck an der Leitha;307;103735;2385;26;183
Gänserndorf;308;104782;1811;23;113
Gmünd;309;36553;1250;27;132
Hollabrunn;310;51033;1050;18;37
Horn;311;30936;522;7;42
Korneuburg;312;91254;2051;15;122
Krems(Land);313;56487;1735;20;97
Lilienfeld;314;25655;828;17;92
Melk;315;78191;2589;39;252
Mistelbach;316;75625;1326;24;55
Mödling;317;119115;2814;42;189
Neunkirchen;318;86343;2226;39;237
Sankt Pölten(Land);319;131729;3678;58;251
Scheibbs;320;41414;1781;13;155
Tulln;321;104593;2514;29;97
Waidhofen an der Thaya;322;25682;747;11;48
Wiener Neustadt(Land);323;78307;1792;25;133
Zwettl;325;41987;1385;10;125
Linz(Stadt);401;206595;7681;106;543
Steyr(Stadt);402;38056;1361;12;70
Wels(Stadt);403;62470;2766;29;186
Braunau am Inn;404;105553;3650;32;332
Eferding;405;33178;1873;22;104
Freistadt;406;66861;3168;49;166
Gmunden;407;101859;3605;41;263
Grieskirchen;408;64875;3338;36;185
Kirchdorf an der Krems;409;57071;1909;28;157
Linz-Land;410;151371;5651;57;346
Perg;411;68968;3144;31;171
Ried im Innkreis;412;61690;3228;54;150
Rohrbach;413;56545;3485;69;104
Schärding;414;57391;2976;25;220
Steyr-Land;415;60717;2595;45;133
Urfahr-Umgebung;416;86005;4283;47;217
Vöcklabruck;417;137297;5439;55;316
Wels-Land;418;73777;2610;28;142
Salzburg(Stadt);501;155021;5217;40;314
Hallein;502;60824;2974;23;193
Salzburg-Umgebung;503;153492;5895;46;341
Sankt Johann im Pongau;504;81194;4572;63;288
Tamsweg;505;20251;1182;18;151
Zell am See;506;87628;3612;44;290
Graz(Stadt);601;291072;7726;76;574
Deutschlandsberg;603;60867;1279;17;120
Graz-Umgebung;606;156070;3933;104;398
Leibnitz;610;84756;2540;52;221
Leoben;611;59700;1743;50;132
Liezen;612;79652;2403;36;163
Murau;614;27543;821;7;146
Voitsberg;616;51044;1718;51;113
Weiz;617;90654;2352;51;257
Murtal;620;71698;2154;42;271
Bruck-Mürzzuschlag;621;98697;3043;80;310
Hartberg-Fürstenfeld;622;90606;3027;89;283
Südoststeiermark;623;84036;2656;39;227
Innsbruck-Stadt;701;131961;5813;62;225
Imst;702;60474;2535;18;162
Innsbruck-Land;703;180453;7794;79;446
Kitzbühel;704;64168;2320;22;141
Kufstein;705;110287;5679;89;296
Landeck;706;44386;2176;27;110
Lienz;707;48738;2135;22;238
Reutte;708;32838;808;3;51
Schwaz;709;84329;6296;81;314
Bludenz;801;64107;2520;29;190
Bregenz;802;134987;5414;62;320
Dornbirn;803;89912;4400;35;250
Feldkirch;804;108133;4548;41;330
Wien;900;1911191;64030;806;3347
