Bundesland;Anzahl;GKZ;Timestamp
Wien;4484;9;2020-10-02T10:00:00
Vorarlberg;387;8;2020-10-02T10:00:00
Tirol;495;7;2020-10-02T10:00:00
Steiermark;521;6;2020-10-02T10:00:00
Salzburg;285;5;2020-10-02T10:00:00
Oberösterreich;794;4;2020-10-02T10:00:00
Niederösterreich;1120;3;2020-10-02T10:00:00
Kärnten;145;2;2020-10-02T10:00:00
Burgenland;177;1;2020-10-02T10:00:00
