Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;373;11;1;2020-07-31T22:00:00
Kärnten;435;13;2;2020-07-31T22:00:00
Niederösterreich;3004;107;3;2020-07-31T22:00:00
Oberösterreich;3151;59;4;2020-07-31T22:00:00
Salzburg;1251;37;5;2020-07-31T22:00:00
Steiermark;1829;142;6;2020-07-31T22:00:00
Tirol;3531;101;7;2020-07-31T22:00:00
Vorarlberg;903;18;8;2020-07-31T22:00:00
Wien;4281;210;9;2020-07-31T22:00:00
