Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;6688;113;1;2020-12-07T01:02:00
Kärnten;13487;196;2;2020-12-07T01:02:00
Niederösterreich;37122;565;3;2020-12-07T01:02:00
Oberösterreich;54793;666;4;2020-12-07T01:02:00
Salzburg;18214;214;5;2020-12-07T01:02:00
Steiermark;22011;537;6;2020-12-07T01:02:00
Tirol;31872;371;7;2020-12-07T01:02:00
Vorarlberg;14579;150;8;2020-12-07T01:02:00
Wien;53999;718;9;2020-12-07T01:02:00
