Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;329;11;1;2020-06-15T03:00:00
Kärnten;401;13;2;2020-06-15T03:00:00
Niederösterreich;2750;99;3;2020-06-15T03:00:00
Oberösterreich;2233;58;4;2020-06-15T03:00:00
Salzburg;1201;37;5;2020-06-15T03:00:00
Steiermark;1690;137;6;2020-06-15T03:00:00
Tirol;3438;102;7;2020-06-15T03:00:00
Vorarlberg;881;18;8;2020-06-15T03:00:00
Wien;3136;177;9;2020-06-15T03:00:00
