time;tägliche Erkrankungen;Timestamp
25.02.2020;2;2020-10-09T15:24:17
26.02.2020;0;2020-10-09T15:24:17
27.02.2020;3;2020-10-09T15:24:17
28.02.2020;4;2020-10-09T15:24:17
29.02.2020;2;2020-10-09T15:24:17
01.03.2020;1;2020-10-09T15:24:17
02.03.2020;7;2020-10-09T15:24:17
03.03.2020;7;2020-10-09T15:24:17
04.03.2020;11;2020-10-09T15:24:17
05.03.2020;16;2020-10-09T15:24:17
06.03.2020;19;2020-10-09T15:24:17
07.03.2020;18;2020-10-09T15:24:17
08.03.2020;27;2020-10-09T15:24:17
09.03.2020;33;2020-10-09T15:24:17
10.03.2020;58;2020-10-09T15:24:17
11.03.2020;110;2020-10-09T15:24:17
12.03.2020;98;2020-10-09T15:24:17
13.03.2020;207;2020-10-09T15:24:17
14.03.2020;186;2020-10-09T15:24:17
15.03.2020;198;2020-10-09T15:24:17
16.03.2020;218;2020-10-09T15:24:17
17.03.2020;359;2020-10-09T15:24:17
18.03.2020;353;2020-10-09T15:24:17
19.03.2020;382;2020-10-09T15:24:17
20.03.2020;529;2020-10-09T15:24:17
21.03.2020;470;2020-10-09T15:24:17
22.03.2020;626;2020-10-09T15:24:17
23.03.2020;750;2020-10-09T15:24:17
24.03.2020;684;2020-10-09T15:24:17
25.03.2020;729;2020-10-09T15:24:17
26.03.2020;1060;2020-10-09T15:24:17
27.03.2020;827;2020-10-09T15:24:17
28.03.2020;679;2020-10-09T15:24:17
29.03.2020;529;2020-10-09T15:24:17
30.03.2020;620;2020-10-09T15:24:17
31.03.2020;572;2020-10-09T15:24:17
01.04.2020;511;2020-10-09T15:24:17
02.04.2020;462;2020-10-09T15:24:17
03.04.2020;417;2020-10-09T15:24:17
04.04.2020;295;2020-10-09T15:24:17
05.04.2020;173;2020-10-09T15:24:17
06.04.2020;273;2020-10-09T15:24:17
07.04.2020;306;2020-10-09T15:24:17
08.04.2020;267;2020-10-09T15:24:17
09.04.2020;292;2020-10-09T15:24:17
10.04.2020;372;2020-10-09T15:24:17
11.04.2020;210;2020-10-09T15:24:17
12.04.2020;110;2020-10-09T15:24:17
13.04.2020;89;2020-10-09T15:24:17
14.04.2020;147;2020-10-09T15:24:17
15.04.2020;117;2020-10-09T15:24:17
16.04.2020;126;2020-10-09T15:24:17
17.04.2020;96;2020-10-09T15:24:17
