Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;568;10;3
Rust(Stadt);102;1980;68;0;2
Eisenstadt-Umgebung;103;43236;1402;19;23
Güssing;104;25699;1198;36;52
Jennersdorf;105;17097;773;19;41
Mattersburg;106;40042;1402;23;30
Neusiedl am See;107;59990;1984;28;53
Oberpullendorf;108;37384;1521;23;18
Oberwart;109;54192;2083;53;48
Klagenfurt Stadt;201;101300;4331;138;91
Villach Stadt;202;62882;2358;56;73
Hermagor;203;18054;1217;17;44
Klagenfurt Land;204;60014;2822;53;92
Sankt Veit an der Glan;205;54186;2798;91;35
Spittal an der Drau;206;75868;3152;78;206
Villach Land;207;64618;2810;65;74
Völkermarkt;208;41862;2593;51;49
Wolfsberg;209;52607;2576;65;31
Feldkirchen;210;29902;1578;38;41
Krems an der Donau(Stadt);301;25036;951;23;12
Sankt Pölten(Stadt);302;55514;2414;43;33
Waidhofen an der Ybbs(Stadt);303;11222;616;10;4
Wiener Neustadt(Stadt);304;45823;1982;54;86
Amstetten;305;116520;7110;118;121
Baden;306;146751;5400;83;156
Bruck an der Leitha;307;103735;3299;65;85
Gänserndorf;308;104782;3032;39;176
Gmünd;309;36553;1700;34;26
Hollabrunn;310;51033;1337;29;45
Horn;311;30936;747;10;39
Korneuburg;312;91254;2614;38;59
Krems(Land);313;56487;2268;29;75
Lilienfeld;314;25655;1046;30;8
Melk;315;78191;3540;79;52
Mistelbach;316;75625;1882;30;88
Mödling;317;119115;3841;90;90
Neunkirchen;318;86343;3349;74;68
Sankt Pölten(Land);319;131729;4775;90;105
Scheibbs;320;41414;2422;32;44
Tulln;321;104593;3559;54;76
Waidhofen an der Thaya;322;25682;964;13;15
Wiener Neustadt(Land);323;78307;2675;52;75
Zwettl;325;41987;2185;24;68
Linz(Stadt);401;206595;9420;200;113
Steyr(Stadt);402;38056;1679;18;14
Wels(Stadt);403;62470;3455;57;59
Braunau am Inn;404;105553;5185;64;150
Eferding;405;33178;2183;28;27
Freistadt;406;66861;4006;81;50
Gmunden;407;101859;5488;90;147
Grieskirchen;408;64875;4154;67;60
Kirchdorf an der Krems;409;57071;2781;71;29
Linz-Land;410;151371;7004;78;103
Perg;411;68968;3987;55;69
Ried im Innkreis;412;61690;4115;86;73
Rohrbach;413;56545;4214;90;40
Schärding;414;57391;3999;60;54
Steyr-Land;415;60717;3271;62;25
Urfahr-Umgebung;416;86005;4886;69;58
Vöcklabruck;417;137297;7486;132;148
Wels-Land;418;73777;3456;47;81
Salzburg(Stadt);501;155021;7864;102;245
Hallein;502;60824;4780;45;173
Salzburg-Umgebung;503;153492;8552;91;252
Sankt Johann im Pongau;504;81194;6531;86;204
Tamsweg;505;20251;1935;34;75
Zell am See;506;87628;5234;90;72
Graz(Stadt);601;291072;10207;237;222
Deutschlandsberg;603;60867;2389;80;137
Graz-Umgebung;606;156070;5500;212;142
Leibnitz;610;84756;3556;79;82
Leoben;611;59700;2269;87;35
Liezen;612;79652;3775;93;119
Murau;614;27543;1221;18;36
Voitsberg;616;51044;2173;85;42
Weiz;617;90654;3235;114;132
Murtal;620;71698;3258;139;41
Bruck-Mürzzuschlag;621;98697;4173;197;111
Hartberg-Fürstenfeld;622;90606;4248;153;127
Südoststeiermark;623;84036;3769;130;180
Innsbruck-Stadt;701;131961;6815;85;77
Imst;702;60474;3292;32;29
Innsbruck-Land;703;180453;9802;121;137
Kitzbühel;704;64168;3290;37;68
Kufstein;705;110287;6881;123;90
Landeck;706;44386;2855;40;27
Lienz;707;48738;3174;39;140
Reutte;708;32838;1227;4;64
Schwaz;709;84329;7460;111;146
Bludenz;801;64107;3242;41;66
Bregenz;802;134987;7010;92;107
Dornbirn;803;89912;5779;59;145
Feldkirch;804;108133;6059;68;93
Wien;900;1911191;81848;1518;1849
