Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;318;0;54
Rust(Stadt);102;1980;37;0;12
Eisenstadt-Umgebung;103;43236;814;5;162
Güssing;104;25699;602;2;120
Jennersdorf;105;17097;407;5;73
Mattersburg;106;40042;703;5;122
Neusiedl am See;107;59990;999;12;183
Oberpullendorf;108;37384;921;7;223
Oberwart;109;54192;1331;21;222
Klagenfurt Stadt;201;101300;2177;32;754
Villach Stadt;202;62882;1112;3;384
Hermagor;203;18054;382;2;83
Klagenfurt Land;204;60014;1131;3;416
Sankt Veit an der Glan;205;54186;1104;5;400
Spittal an der Drau;206;75868;759;6;310
Villach Land;207;64618;1020;5;344
Völkermarkt;208;41862;1097;6;349
Wolfsberg;209;52607;1047;7;383
Feldkirchen;210;29902;562;3;190
Krems an der Donau(Stadt);301;25036;602;6;134
Sankt Pölten(Stadt);302;55514;1275;8;260
Waidhofen an der Ybbs(Stadt);303;11222;266;3;71
Wiener Neustadt(Stadt);304;45823;1079;20;170
Amstetten;305;116520;3143;37;822
Baden;306;146751;2718;19;441
Bruck an der Leitha;307;103735;1789;7;314
Gänserndorf;308;104782;1421;8;159
Gmünd;309;36553;910;10;167
Hollabrunn;310;51033;840;6;186
Horn;311;30936;399;5;74
Korneuburg;312;91254;1678;7;211
Krems(Land);313;56487;1372;9;248
Lilienfeld;314;25655;600;9;94
Melk;315;78191;1672;9;468
Mistelbach;316;75625;1043;12;208
Mödling;317;119115;2243;15;269
Neunkirchen;318;86343;1551;21;242
Sankt Pölten(Land);319;131729;2632;26;523
Scheibbs;320;41414;1184;4;359
Tulln;321;104593;2031;12;313
Waidhofen an der Thaya;322;25682;573;4;70
Wiener Neustadt(Land);323;78307;1321;14;247
Zwettl;325;41987;923;4;204
Linz(Stadt);401;206595;5756;58;1157
Steyr(Stadt);402;38056;1020;3;185
Wels(Stadt);403;62470;2030;9;407
Braunau am Inn;404;105553;2319;14;587
Eferding;405;33178;1370;10;308
Freistadt;406;66861;2291;23;352
Gmunden;407;101859;2687;18;487
Grieskirchen;408;64875;2319;6;459
Kirchdorf an der Krems;409;57071;1302;12;361
Linz-Land;410;151371;4201;18;927
Perg;411;68968;2277;17;483
Ried im Innkreis;412;61690;2527;29;513
Rohrbach;413;56545;2785;31;680
Schärding;414;57391;2086;8;398
Steyr-Land;415;60717;1877;23;337
Urfahr-Umgebung;416;86005;3317;22;790
Vöcklabruck;417;137297;4129;20;971
Wels-Land;418;73777;1918;10;480
Salzburg(Stadt);501;155021;3532;11;918
Hallein;502;60824;2195;15;447
Salzburg-Umgebung;503;153492;4317;23;1018
Sankt Johann im Pongau;504;81194;3399;32;685
Tamsweg;505;20251;667;5;193
Zell am See;506;87628;2327;12;767
Graz(Stadt);601;291072;5697;59;1072
Deutschlandsberg;603;60867;911;5;201
Graz-Umgebung;606;156070;2670;67;593
Leibnitz;610;84756;1859;21;354
Leoben;611;59700;1182;24;243
Liezen;612;79652;1694;14;302
Murau;614;27543;391;4;121
Voitsberg;616;51044;1153;21;326
Weiz;617;90654;1645;26;358
Murtal;620;71698;1235;8;269
Bruck-Mürzzuschlag;621;98697;2018;41;456
Hartberg-Fürstenfeld;622;90606;2103;70;443
Südoststeiermark;623;84036;1838;15;418
Innsbruck-Stadt;701;131961;4859;42;528
Imst;702;60474;1938;9;366
Innsbruck-Land;703;180453;5835;23;1009
Kitzbühel;704;64168;1741;15;351
Kufstein;705;110287;4099;59;802
Landeck;706;44386;1880;21;120
Lienz;707;48738;1203;9;371
Reutte;708;32838;577;2;102
Schwaz;709;84329;4867;42;978
Bludenz;801;64107;1909;14;391
Bregenz;802;134987;4307;26;937
Dornbirn;803;89912;3638;24;734
Feldkirch;804;108133;3459;16;777
Wien;900;1911191;51807;511;6769
