Bundesland;Anzahl;GKZ;Timestamp
Wien;8775;9;2020-12-05T07:02:00
Vorarlberg;2096;8;2020-12-05T07:02:00
Tirol;3911;7;2020-12-05T07:02:00
Steiermark;11664;6;2020-12-05T07:02:00
Salzburg;4499;5;2020-12-05T07:02:00
Oberösterreich;6467;4;2020-12-05T07:02:00
Niederösterreich;7973;3;2020-12-05T07:02:00
Kärnten;3102;2;2020-12-05T07:02:00
Burgenland;1332;1;2020-12-05T07:02:00
