Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;2617;2253,81952219371;305;2020-11-14T19:02:00
Baden;2447;1673,70026606841;306;2020-11-14T19:02:00
Bludenz;1706;2677,59048246853;801;2020-11-14T19:02:00
Braunau am Inn;1925;1843,72844992721;404;2020-11-14T19:02:00
Bregenz;3812;2836,66832858323;802;2020-11-14T19:02:00
Bruck an der Leitha;1561;1530,2421331242;307;2020-11-14T19:02:00
Bruck-Mürzzuschlag;1682;1699,26452760042;621;2020-11-14T19:02:00
Deutschlandsberg;803;1320,26767070584;603;2020-11-14T19:02:00
Dornbirn;3234;3632,03468065273;803;2020-11-14T19:02:00
Eferding;1171;3531,78911810834;405;2020-11-14T19:02:00
Eisenstadt(Stadt);278;1899,29630388741;101;2020-11-14T19:02:00
Eisenstadt-Umgebung;724;1686,58420108556;103;2020-11-14T19:02:00
Feldkirch;2971;2772,51560764845;804;2020-11-14T19:02:00
Feldkirchen;442;1476,43384440659;210;2020-11-14T19:02:00
Freistadt;2043;3066,60062142568;406;2020-11-14T19:02:00
Gänserndorf;1342;1294,29238277106;308;2020-11-14T19:02:00
Gmünd;791;2151,03472656569;309;2020-11-14T19:02:00
Gmunden;2404;2365,41999980321;407;2020-11-14T19:02:00
Graz(Stadt);5202;1801,2091161541;601;2020-11-14T19:02:00
Graz-Umgebung;2290;1484,50667703877;606;2020-11-14T19:02:00
Grieskirchen;2026;3130,35954327035;408;2020-11-14T19:02:00
Güssing;529;2050,6260417878;104;2020-11-14T19:02:00
Hallein;1929;3195,0839765462;502;2020-11-14T19:02:00
Hartberg-Fürstenfeld;1858;2050,27476771645;622;2020-11-14T19:02:00
Hermagor;319;1750,43898156277;203;2020-11-14T19:02:00
Hollabrunn;725;1425,53777183531;310;2020-11-14T19:02:00
Horn;350;1125,76391122547;311;2020-11-14T19:02:00
Imst;1647;2742,44038897029;702;2020-11-14T19:02:00
Innsbruck-Land;5115;2852,47437513245;703;2020-11-14T19:02:00
Innsbruck-Stadt;4491;3399,43986072213;701;2020-11-14T19:02:00
Jennersdorf;366;2144,61502402438;105;2020-11-14T19:02:00
Kirchdorf an der Krems;1061;1865,78975134527;409;2020-11-14T19:02:00
Kitzbühel;1487;2327,7656893286;704;2020-11-14T19:02:00
Klagenfurt Land;896;1498,32775919732;204;2020-11-14T19:02:00
Klagenfurt Stadt;1868;1852,86211650813;201;2020-11-14T19:02:00
Korneuburg;1595;1754,88783021048;312;2020-11-14T19:02:00
Krems an der Donau(Stadt);521;2094,38816529989;301;2020-11-14T19:02:00
Krems(Land);1181;2086,71990953424;313;2020-11-14T19:02:00
Kufstein;3587;3270,36341423388;705;2020-11-14T19:02:00
Landeck;1822;4107,11870519814;706;2020-11-14T19:02:00
Leibnitz;1659;2011,29916104942;610;2020-11-14T19:02:00
Leoben;1031;1716,61671661672;611;2020-11-14T19:02:00
Lienz;933;1913,72838594548;707;2020-11-14T19:02:00
Liezen (inkl. Gröbming);1465;1833,51897973743;612;2020-11-14T19:02:00
Lilienfeld;555;2150,16271501627;314;2020-11-14T19:02:00
Linz(Stadt);5071;2464,92908042736;401;2020-11-14T19:02:00
Linz-Land;3641;2422,92361235884;410;2020-11-14T19:02:00
Mattersburg;615;1540,38822792736;106;2020-11-14T19:02:00
Melk;1336;1713,65537056515;315;2020-11-14T19:02:00
Mistelbach;913;1209,54387080535;316;2020-11-14T19:02:00
Mödling;2096;1761,37414074186;317;2020-11-14T19:02:00
Murau;306;1106,33066994468;614;2020-11-14T19:02:00
Murtal;1009;1401,31103827565;620;2020-11-14T19:02:00
Neunkirchen;1411;1635,16473328621;318;2020-11-14T19:02:00
Neusiedl am See;882;1481,05857066093;107;2020-11-14T19:02:00
Oberpullendorf;755;2012,63561965185;108;2020-11-14T19:02:00
Oberwart;1209;2235,74228863082;109;2020-11-14T19:02:00
Perg;1980;2892,24207189705;411;2020-11-14T19:02:00
Reutte;491;1502,90786654423;708;2020-11-14T19:02:00
Ried im Innkreis;2195;3586,36690412391;412;2020-11-14T19:02:00
Rohrbach;2442;4320,28872691246;413;2020-11-14T19:02:00
Rust(Stadt);33;1701,03092783505;102;2020-11-14T19:02:00
Salzburg(Stadt);2983;1934,36265895429;501;2020-11-14T19:02:00
Salzburg-Umgebung;3708;2434,9721895706;503;2020-11-14T19:02:00
Sankt Johann im Pongau;3005;3729,5371898775;504;2020-11-14T19:02:00
Sankt Pölten(Land);2277;1737,58432282287;319;2020-11-14T19:02:00
Sankt Pölten(Stadt);1118;2031,10239081462;302;2020-11-14T19:02:00
Sankt Veit an der Glan;908;1664,3754009715;205;2020-11-14T19:02:00
Schärding;1812;3161,91739229064;414;2020-11-14T19:02:00
Scheibbs;939;2267,95159771031;320;2020-11-14T19:02:00
Schwaz;4202;5009,95552800067;709;2020-11-14T19:02:00
Spittal an der Drau;606;796,414819098185;206;2020-11-14T19:02:00
Steyr(Stadt);891;2332,88822559108;402;2020-11-14T19:02:00
Steyr-Land;1666;2757,04569149552;415;2020-11-14T19:02:00
Südoststeiermark;1616;1880,22851292075;623;2020-11-14T19:02:00
Tamsweg;543;2672,24409448819;505;2020-11-14T19:02:00
Tulln;1848;1780,84435921404;321;2020-11-14T19:02:00
Urfahr-Umgebung;2813;3289,86608970236;416;2020-11-14T19:02:00
Villach Land;836;1292,75685037422;207;2020-11-14T19:02:00
Villach Stadt;855;1373,64844239513;202;2020-11-14T19:02:00
Vöcklabruck;3564;2615,72222262996;417;2020-11-14T19:02:00
Voitsberg;963;1882,29315298763;616;2020-11-14T19:02:00
Völkermarkt;899;2146,71187735804;208;2020-11-14T19:02:00
Waidhofen an der Thaya;518;2000,92707045735;322;2020-11-14T19:02:00
Waidhofen an der Ybbs(Stadt);211;1873,72347038451;303;2020-11-14T19:02:00
