Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;4756;4095,9746456069;305;2020-12-08T11:02:00
Baden;3582;2450,01812548306;306;2020-12-08T11:02:00
Bludenz;2503;3928,4929528832;801;2020-12-08T11:02:00
Braunau am Inn;3560;3409,70040609915;404;2020-12-08T11:02:00
Bregenz;5392;4012,41228429191;802;2020-12-08T11:02:00
Bruck an der Leitha;2334;2288,01097931575;307;2020-12-08T11:02:00
Bruck-Mürzzuschlag;2988;3018,66968398933;621;2020-12-08T11:02:00
Deutschlandsberg;1260;2071,65288305026;603;2020-12-08T11:02:00
Dornbirn;4333;4866,29754832044;803;2020-12-08T11:02:00
Eferding;1853;5588,7320545301;405;2020-12-08T11:02:00
Eisenstadt(Stadt);413;2821,61645145863;101;2020-12-08T11:02:00
Eisenstadt-Umgebung;1068;2487,94465022014;103;2020-12-08T11:02:00
Feldkirch;4501;4200,3004880598;804;2020-12-08T11:02:00
Feldkirchen;902;3012,99395397;210;2020-12-08T11:02:00
Freistadt;3146;4722,23473079059;406;2020-12-08T11:02:00
Gänserndorf;1813;1748,54850220859;308;2020-12-08T11:02:00
Gmünd;1218;3312,21276480026;309;2020-12-08T11:02:00
Gmunden;3582;3524,51515777666;407;2020-12-08T11:02:00
Graz(Stadt);7856;2720,16509352299;601;2020-12-08T11:02:00
Graz-Umgebung;3832;2484,11772332426;606;2020-12-08T11:02:00
Grieskirchen;3316;5123,53022975541;408;2020-12-08T11:02:00
Güssing;776;3008,10171725394;104;2020-12-08T11:02:00
Hallein;2962;4906,08540100043;502;2020-12-08T11:02:00
Hartberg-Fürstenfeld;2971;3278,45335569729;622;2020-12-08T11:02:00
Hermagor;586;3215,53994732221;203;2020-12-08T11:02:00
Hollabrunn;1039;2042,94309646467;310;2020-12-08T11:02:00
Horn;500;1608,23415889353;311;2020-12-08T11:02:00
Imst;2485;4137,80471559878;702;2020-12-08T11:02:00
Innsbruck-Land;7799;4349,25662789012;703;2020-12-08T11:02:00
Innsbruck-Stadt;5880;4450,83642419196;701;2020-12-08T11:02:00
Jennersdorf;543;3181,7649126919;105;2020-12-08T11:02:00
Kirchdorf an der Krems;1876;3298,98357542292;409;2020-12-08T11:02:00
Kitzbühel;2272;3556,61307744087;704;2020-12-08T11:02:00
Klagenfurt Land;1736;2903,01003344482;204;2020-12-08T11:02:00
Klagenfurt Stadt;3232;3205,80854419394;201;2020-12-08T11:02:00
Korneuburg;2070;2277,50332823554;312;2020-12-08T11:02:00
Krems an der Donau(Stadt);811;3260,17044540923;301;2020-12-08T11:02:00
Krems(Land);1719;3037,31712488515;313;2020-12-08T11:02:00
Kufstein;5675;5174,0486132638;705;2020-12-08T11:02:00
Landeck;2212;4986,24949280916;706;2020-12-08T11:02:00
Leibnitz;2547;3087,87158721691;610;2020-12-08T11:02:00
Leoben;1726;2873,79287379287;611;2020-12-08T11:02:00
Lienz;2110;4327,93879351014;707;2020-12-08T11:02:00
Liezen (inkl. Gröbming);2376;2973,67992891203;612;2020-12-08T11:02:00
Lilienfeld;803;3110,95614442895;314;2020-12-08T11:02:00
Linz(Stadt);7503;3647,08398549527;401;2020-12-08T11:02:00
Linz-Land;5579;3712,57644420488;410;2020-12-08T11:02:00
Mattersburg;1033;2587,35128365686;106;2020-12-08T11:02:00
Melk;2492;3196,42902952721;315;2020-12-08T11:02:00
Mistelbach;1314;1740,78931679981;316;2020-12-08T11:02:00
Mödling;2798;2351,30002184911;317;2020-12-08T11:02:00
Murau;788;2848,98224809285;614;2020-12-08T11:02:00
Murtal;2112;2933,17037942337;620;2020-12-08T11:02:00
