Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;416;3;53
Rust(Stadt);102;1980;49;0;2
Eisenstadt-Umgebung;103;43236;1049;10;84
Güssing;104;25699;760;7;61
Jennersdorf;105;17097;541;11;53
Mattersburg;106;40042;1017;13;146
Neusiedl am See;107;59990;1308;18;85
Oberpullendorf;108;37384;1194;13;87
Oberwart;109;54192;1625;44;106
Klagenfurt Stadt;201;101300;3036;64;328
Villach Stadt;202;62882;1505;19;129
Hermagor;203;18054;563;2;65
Klagenfurt Land;204;60014;1729;5;198
Sankt Veit an der Glan;205;54186;1898;14;240
Spittal an der Drau;206;75868;1436;20;193
Villach Land;207;64618;1700;13;255
Völkermarkt;208;41862;1721;8;187
Wolfsberg;209;52607;1820;26;291
Feldkirchen;210;29902;892;13;109
Krems an der Donau(Stadt);301;25036;782;23;48
Sankt Pölten(Stadt);302;55514;1835;18;240
Waidhofen an der Ybbs(Stadt);303;11222;368;4;44
Wiener Neustadt(Stadt);304;45823;1363;27;110
Amstetten;305;116520;4542;63;477
Baden;306;146751;3441;30;323
Bruck an der Leitha;307;103735;2253;25;182
Gänserndorf;308;104782;1734;22;113
Gmünd;309;36553;1176;26;112
Hollabrunn;310;51033;1033;17;57
Horn;311;30936;489;6;22
Korneuburg;312;91254;1979;15;102
Krems(Land);313;56487;1696;17;104
Lilienfeld;314;25655;784;14;79
Melk;315;78191;2430;36;282
Mistelbach;316;75625;1291;23;81
Mödling;317;119115;2700;39;190
Neunkirchen;318;86343;2111;31;274
Sankt Pölten(Land);319;131729;3561;53;320
Scheibbs;320;41414;1697;11;185
Tulln;321;104593;2467;29;151
Waidhofen an der Thaya;322;25682;721;9;52
Wiener Neustadt(Land);323;78307;1726;25;163
Zwettl;325;41987;1320;8;153
Linz(Stadt);401;206595;7398;95;586
Steyr(Stadt);402;38056;1327;11;89
Wels(Stadt);403;62470;2675;26;207
Braunau am Inn;404;105553;3509;29;427
Eferding;405;33178;1822;22;93
Freistadt;406;66861;3081;46;146
Gmunden;407;101859;3493;34;272
Grieskirchen;408;64875;3251;32;209
Kirchdorf an der Krems;409;57071;1838;27;172
Linz-Land;410;151371;5491;56;449
Perg;411;68968;3080;30;256
Ried im Innkreis;412;61690;3173;50;203
Rohrbach;413;56545;3448;66;134
Schärding;414;57391;2835;21;272
Steyr-Land;415;60717;2526;41;176
Urfahr-Umgebung;416;86005;4193;44;232
Vöcklabruck;417;137297;5293;51;317
Wels-Land;418;73777;2541;24;176
Salzburg(Stadt);501;155021;5078;37;479
Hallein;502;60824;2882;22;220
Salzburg-Umgebung;503;153492;5795;37;499
Sankt Johann im Pongau;504;81194;4438;58;360
Tamsweg;505;20251;1111;15;224
Zell am See;506;87628;3449;40;297
Graz(Stadt);601;291072;7444;70;718
Deutschlandsberg;603;60867;1218;14;117
Graz-Umgebung;606;156070;3776;95;473
Leibnitz;610;84756;2497;42;287
Leoben;611;59700;1667;49;146
Liezen;612;79652;2333;33;195
Murau;614;27543;777;6;188
Voitsberg;616;51044;1662;44;151
Weiz;617;90654;2245;50;258
Murtal;620;71698;2050;37;350
Bruck-Mürzzuschlag;621;98697;2927;74;406
Hartberg-Fürstenfeld;622;90606;2919;86;306
Südoststeiermark;623;84036;2549;36;292
Innsbruck-Stadt;701;131961;5720;60;265
Imst;702;60474;2430;17;144
Innsbruck-Land;703;180453;7552;70;468
Kitzbühel;704;64168;2237;22;140
Kufstein;705;110287;5509;86;267
Landeck;706;44386;2117;26;88
Lienz;707;48738;2075;20;275
Reutte;708;32838;774;3;46
Schwaz;709;84329;6141;81;334
Bludenz;801;64107;2407;27;164
Bregenz;802;134987;5249;56;281
Dornbirn;803;89912;4250;32;174
Feldkirch;804;108133;4352;37;263
Wien;900;1911191;62222;721;3774
