Altersgruppe;Anzahl;Timestamp
<5;200;2020-07-15T15:00:00
5-14;636;2020-07-15T15:00:00
15-24;1948;2020-07-15T15:00:00
25-34;2860;2020-07-15T15:00:00
35-44;2771;2020-07-15T15:00:00
45-54;3771;2020-07-15T15:00:00
55-64;2996;2020-07-15T15:00:00
65-74;1524;2020-07-15T15:00:00
75-84;1444;2020-07-15T15:00:00
>84;959;2020-07-15T15:00:00
