Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;5255;69;1;2020-11-27T09:02:00
Kärnten;9203;128;2;2020-11-27T09:02:00
Niederösterreich;28849;362;3;2020-11-27T09:02:00
Oberösterreich;42752;466;4;2020-11-27T09:02:00
Salzburg;13344;146;5;2020-11-27T09:02:00
Steiermark;16374;460;6;2020-11-27T09:02:00
Tirol;25452;279;7;2020-11-27T09:02:00
Vorarlberg;11750;108;8;2020-11-27T09:02:00
Wien;43363;602;9;2020-11-27T09:02:00
