Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;3088;45;1;2020-11-16T11:02:00
Kärnten;4485;57;2;2020-11-16T11:02:00
Niederösterreich;19660;220;3;2020-11-16T11:02:00
Oberösterreich;26853;259;4;2020-11-16T11:02:00
Salzburg;8244;65;5;2020-11-16T11:02:00
Steiermark;9028;311;6;2020-11-16T11:02:00
Tirol;17701;175;7;2020-11-16T11:02:00
Vorarlberg;7878;71;8;2020-11-16T11:02:00
Wien;32734;460;9;2020-11-16T11:02:00
