Bundesland;Anzahl;GKZ;Timestamp
Wien;6098;9;2020-12-17T22:02:01
Vorarlberg;1860;8;2020-12-17T22:02:01
Tirol;2081;7;2020-12-17T22:02:01
Steiermark;8038;6;2020-12-17T22:02:01
Salzburg;2589;5;2020-12-17T22:02:01
Oberösterreich;4610;4;2020-12-17T22:02:01
Niederösterreich;5585;3;2020-12-17T22:02:01
Kärnten;1888;2;2020-12-17T22:02:01
Burgenland;782;1;2020-12-17T22:02:01
