Altersgruppe;Anzahl;Timestamp
<5;0;2020-12-17T22:02:01
5-14;0;2020-12-17T22:02:01
15-24;1;2020-12-17T22:02:01
25-34;5;2020-12-17T22:02:01
35-44;11;2020-12-17T22:02:01
45-54;60;2020-12-17T22:02:01
55-64;203;2020-12-17T22:02:01
65-74;619;2020-12-17T22:02:01
75-84;1600;2020-12-17T22:02:01
>84;2117;2020-12-17T22:02:01
