time;Todesfälle;Timestamp
26.02.2020;0;2020-12-17T22:02:01
27.02.2020;0;2020-12-17T22:02:01
28.02.2020;0;2020-12-17T22:02:01
29.02.2020;0;2020-12-17T22:02:01
01.03.2020;0;2020-12-17T22:02:01
02.03.2020;0;2020-12-17T22:02:01
03.03.2020;0;2020-12-17T22:02:01
04.03.2020;0;2020-12-17T22:02:01
05.03.2020;0;2020-12-17T22:02:01
06.03.2020;0;2020-12-17T22:02:01
07.03.2020;0;2020-12-17T22:02:01
08.03.2020;0;2020-12-17T22:02:01
09.03.2020;0;2020-12-17T22:02:01
10.03.2020;0;2020-12-17T22:02:01
11.03.2020;0;2020-12-17T22:02:01
12.03.2020;1;2020-12-17T22:02:01
13.03.2020;1;2020-12-17T22:02:01
14.03.2020;2;2020-12-17T22:02:01
15.03.2020;3;2020-12-17T22:02:01
16.03.2020;5;2020-12-17T22:02:01
17.03.2020;7;2020-12-17T22:02:01
18.03.2020;11;2020-12-17T22:02:01
19.03.2020;14;2020-12-17T22:02:01
20.03.2020;19;2020-12-17T22:02:01
21.03.2020;23;2020-12-17T22:02:01
22.03.2020;31;2020-12-17T22:02:01
23.03.2020;43;2020-12-17T22:02:01
24.03.2020;53;2020-12-17T22:02:01
25.03.2020;62;2020-12-17T22:02:01
26.03.2020;78;2020-12-17T22:02:01
27.03.2020;96;2020-12-17T22:02:01
28.03.2020;114;2020-12-17T22:02:01
29.03.2020;128;2020-12-17T22:02:01
30.03.2020;148;2020-12-17T22:02:01
31.03.2020;166;2020-12-17T22:02:01
01.04.2020;177;2020-12-17T22:02:01
02.04.2020;197;2020-12-17T22:02:01
03.04.2020;215;2020-12-17T22:02:01
04.04.2020;236;2020-12-17T22:02:01
05.04.2020;258;2020-12-17T22:02:01
06.04.2020;286;2020-12-17T22:02:01
07.04.2020;315;2020-12-17T22:02:01
08.04.2020;332;2020-12-17T22:02:01
09.04.2020;353;2020-12-17T22:02:01
10.04.2020;375;2020-12-17T22:02:01
11.04.2020;390;2020-12-17T22:02:01
12.04.2020;402;2020-12-17T22:02:01
13.04.2020;423;2020-12-17T22:02:01
14.04.2020;436;2020-12-17T22:02:01
15.04.2020;451;2020-12-17T22:02:01
16.04.2020;473;2020-12-17T22:02:01
17.04.2020;486;2020-12-17T22:02:01
