Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6040;5201,78445320978;305;2020-12-29T15:02:00
Baden;4282;2928,8044704965;306;2020-12-29T15:02:00
Bludenz;2789;4377,37388956901;801;2020-12-29T15:02:00
Braunau am Inn;4292;4110,79610757796;404;2020-12-29T15:02:00
Bregenz;6101;4540,00878087258;802;2020-12-29T15:02:00
Bruck an der Leitha;2744;2689,93235957259;307;2020-12-29T15:02:00
Bruck-Mürzzuschlag;3544;3580,3766265255;621;2020-12-29T15:02:00
Deutschlandsberg;1788;2939,77409118561;603;2020-12-29T15:02:00
Dornbirn;4920;5525,54441212475;803;2020-12-29T15:02:00
Eferding;2005;6047,17094945108;405;2020-12-29T15:02:00
Eisenstadt(Stadt);489;3340,84853453577;101;2020-12-29T15:02:00
Eisenstadt-Umgebung;1221;2844,36368718988;103;2020-12-29T15:02:00
Feldkirch;5187;4840,47070241417;804;2020-12-29T15:02:00
Feldkirchen;1192;3981,69489260781;210;2020-12-29T15:02:00
Freistadt;3526;5292,62544843218;406;2020-12-29T15:02:00
Gänserndorf;2240;2160,36880581756;308;2020-12-29T15:02:00
Gmünd;1486;4041,00834851657;309;2020-12-29T15:02:00
Gmunden;4461;4389,40874339522;407;2020-12-29T15:02:00
Graz(Stadt);9126;3159,90665013885;601;2020-12-29T15:02:00
Graz-Umgebung;4586;2972,90289122261;606;2020-12-29T15:02:00
Grieskirchen;3688;5698,30503236971;408;2020-12-29T15:02:00
Güssing;913;3539,17122145986;104;2020-12-29T15:02:00
Hallein;3682;6098,6517375029;502;2020-12-29T15:02:00
Hartberg-Fürstenfeld;3563;3931,71636026572;622;2020-12-29T15:02:00
Hermagor;848;4653,20456540825;203;2020-12-29T15:02:00
Hollabrunn;1149;2259,23158598451;310;2020-12-29T15:02:00
Horn;591;1900,93277581216;311;2020-12-29T15:02:00
Imst;2927;4873,78446783003;702;2020-12-29T15:02:00
Innsbruck-Land;8925;4977,19135836893;703;2020-12-29T15:02:00
Innsbruck-Stadt;6335;4795,24638558777;701;2020-12-29T15:02:00
Jennersdorf;605;3545,06035392008;105;2020-12-29T15:02:00
Kirchdorf an der Krems;2297;4039,32050786058;409;2020-12-29T15:02:00
Kitzbühel;2597;4065,3715502262;704;2020-12-29T15:02:00
Klagenfurt Land;2148;3591,97324414716;204;2020-12-29T15:02:00
Klagenfurt Stadt;3901;3869,38710733309;201;2020-12-29T15:02:00
Korneuburg;2252;2477,74758221567;312;2020-12-29T15:02:00
Krems an der Donau(Stadt);868;3489,30696253417;301;2020-12-29T15:02:00
Krems(Land);1902;3360,66153085024;313;2020-12-29T15:02:00
Kufstein;6181;5635,38228697507;705;2020-12-29T15:02:00
Landeck;2558;5766,1962941256;706;2020-12-29T15:02:00
Leibnitz;2987;3621,30837495757;610;2020-12-29T15:02:00
Leoben;1998;3326,67332667333;611;2020-12-29T15:02:00
Lienz;2511;5150,4522798597;707;2020-12-29T15:02:00
Liezen (inkl. Gröbming);2886;3611,96981264315;612;2020-12-29T15:02:00
Lilienfeld;951;3684,33286843329;314;2020-12-29T15:02:00
Linz(Stadt);8401;4083,58690685669;401;2020-12-29T15:02:00
Linz-Land;6275;4175,73349836631;410;2020-12-29T15:02:00
Mattersburg;1140;2855,35378835316;106;2020-12-29T15:02:00
Melk;3022;3876,24740258074;315;2020-12-29T15:02:00
Mistelbach;1511;2001,77523415868;316;2020-12-29T15:02:00
Mödling;3326;2795,00495806652;317;2020-12-29T15:02:00
Murau;957;3459,99493835641;614;2020-12-29T15:02:00
Murtal;2630;3652,57485695239;620;2020-12-29T15:02:00
Neunkirchen;2686;3112,72322721952;318;2020-12-29T15:02:00
Neusiedl am See;1552;2606,12573885008;107;2020-12-29T15:02:00
Oberpullendorf;1316;3508,11718604217;108;2020-12-29T15:02:00
Oberwart;1821;3367,4828019824;109;2020-12-29T15:02:00
Perg;3487;5093,55964884091;411;2020-12-29T15:02:00
Reutte;918;2809,9173553719;708;2020-12-29T15:02:00
Ried im Innkreis;3595;5873,79909809816;412;2020-12-29T15:02:00
Rohrbach;3787;6699,80893071969;413;2020-12-29T15:02:00
Rust(Stadt);51;2628,86597938144;102;2020-12-29T15:02:00
Salzburg(Stadt);6217;4031,48932307034;501;2020-12-29T15:02:00
Salzburg-Umgebung;6925;4547,51413505296;503;2020-12-29T15:02:00
Sankt Johann im Pongau;5199;6452,53372717908;504;2020-12-29T15:02:00
Sankt Pölten(Land);4136;3156,19181343671;319;2020-12-29T15:02:00
Sankt Pölten(Stadt);2204;4004,06947169537;302;2020-12-29T15:02:00
Sankt Veit an der Glan;2263;4148,10741453579;205;2020-12-29T15:02:00
Schärding;3489;6088,2614689305;414;2020-12-29T15:02:00
Scheibbs;2022;4883,70407941454;320;2020-12-29T15:02:00
Schwaz;6691;7977,53746736137;709;2020-12-29T15:02:00
Spittal an der Drau;1859;2443,12730809163;206;2020-12-29T15:02:00
Steyr(Stadt);1536;4021,67936532873;402;2020-12-29T15:02:00
Steyr-Land;2971;4916,67632018799;415;2020-12-29T15:02:00
Südoststeiermark;2942;3423,03978032974;623;2020-12-29T15:02:00
Tamsweg;1374;6761,81102362205;505;2020-12-29T15:02:00
Tulln;2845;2741,61374565148;321;2020-12-29T15:02:00
Urfahr-Umgebung;4615;5397,34518449214;416;2020-12-29T15:02:00
Villach Land;2190;3386,52811282242;207;2020-12-29T15:02:00
