Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;3748;3227,86227328315;305;2020-11-24T11:02:00
Baden;3000;2051,94147862903;306;2020-11-24T11:02:00
Bludenz;2089;3278,71425432401;801;2020-11-24T11:02:00
Braunau am Inn;2718;2603,24879319592;404;2020-11-24T11:02:00
Bregenz;4668;3473,65366154945;802;2020-11-24T11:02:00
Bruck an der Leitha;1967;1928,24232918341;307;2020-11-24T11:02:00
Bruck-Mürzzuschlag;2277;2300,37177725693;621;2020-11-24T11:02:00
Deutschlandsberg;1007;1655,67813748541;603;2020-11-24T11:02:00
Dornbirn;3886;4364,28162307252;803;2020-11-24T11:02:00
Eferding;1602;4831,70466883822;405;2020-11-24T11:02:00
Eisenstadt(Stadt);328;2240,89635854342;101;2020-11-24T11:02:00
Eisenstadt-Umgebung;899;2094,25303422089;103;2020-11-24T11:02:00
Feldkirch;3765;3513,47063709068;804;2020-11-24T11:02:00
Feldkirchen;669;2234,69285499549;210;2020-11-24T11:02:00
Freistadt;2555;3835,1270620375;406;2020-11-24T11:02:00
Gänserndorf;1555;1499,72030939568;308;2020-11-24T11:02:00
Gmünd;1007;2738,42221194898;309;2020-11-24T11:02:00
Gmunden;2952;2904,62555716268;407;2020-11-24T11:02:00
Graz(Stadt);6480;2243,72069832344;601;2020-11-24T11:02:00
Graz-Umgebung;2972;1926,61739919616;606;2020-11-24T11:02:00
Grieskirchen;2741;4235,10143539191;408;2020-11-24T11:02:00
Güssing;655;2539,0549288677;104;2020-11-24T11:02:00
Hallein;2447;4053,06920197436;502;2020-11-24T11:02:00
Hartberg-Fürstenfeld;2331;2572,22308048818;622;2020-11-24T11:02:00
Hermagor;435;2386,9622475856;203;2020-11-24T11:02:00
Hollabrunn;919;1806,99201698848;310;2020-11-24T11:02:00
Horn;432;1389,51431328401;311;2020-11-24T11:02:00
Imst;2107;3508,39216731051;702;2020-11-24T11:02:00
Innsbruck-Land;6582;3670,57406395342;703;2020-11-24T11:02:00
Innsbruck-Stadt;5255;3977,74581787904;701;2020-11-24T11:02:00
Jennersdorf;435;2548,92769248799;105;2020-11-24T11:02:00
Kirchdorf an der Krems;1460;2567,43924313298;409;2020-11-24T11:02:00
Kitzbühel;1948;3049,42001534102;704;2020-11-24T11:02:00
Klagenfurt Land;1312;2193,97993311037;204;2020-11-24T11:02:00
Klagenfurt Stadt;2519;2498,58654790363;201;2020-11-24T11:02:00
Korneuburg;1860;2046,45226595078;312;2020-11-24T11:02:00
Krems an der Donau(Stadt);699;2809,93728895321;301;2020-11-24T11:02:00
Krems(Land);1462;2583,22142907626;313;2020-11-24T11:02:00
Kufstein;4725;4307,9083167703;705;2020-11-24T11:02:00
Landeck;2013;4537,66737297687;706;2020-11-24T11:02:00
Leibnitz;2019;2447,74744192813;610;2020-11-24T11:02:00
Leoben;1384;2304,3623043623;611;2020-11-24T11:02:00
Lienz;1470;3015,19906467294;707;2020-11-24T11:02:00
Liezen (inkl. Gröbming);1928;2412,98607026195;612;2020-11-24T11:02:00
Lilienfeld;675;2615,06276150628;314;2020-11-24T11:02:00
Linz(Stadt);6347;3085,17153884293;401;2020-11-24T11:02:00
Linz-Land;4722;3142,28104849175;410;2020-11-24T11:02:00
Mattersburg;782;1958,67251095805;106;2020-11-24T11:02:00
Melk;1938;2485,82642825992;315;2020-11-24T11:02:00
Mistelbach;1141;1511,59863810394;316;2020-11-24T11:02:00
Mödling;2425;2037,84937561976;317;2020-11-24T11:02:00
Murau;494;1786,03709461658;614;2020-11-24T11:02:00
Murtal;1447;2009,61057719016;620;2020-11-24T11:02:00
Neunkirchen;1710;1981,66668598116;318;2020-11-24T11:02:00
Neusiedl am See;1105;1855,52122514777;107;2020-11-24T11:02:00
Oberpullendorf;996;2655,0795724149;108;2020-11-24T11:02:00
Oberwart;1444;2670,31585176418;109;2020-11-24T11:02:00
Perg;2517;3676,65317927519;411;2020-11-24T11:02:00
Reutte;648;1983,47107438017;708;2020-11-24T11:02:00
Ried im Innkreis;2789;4556,89170642442;412;2020-11-24T11:02:00
Rohrbach;3095;5475,55020876088;413;2020-11-24T11:02:00
Rust(Stadt);45;2319,58762886598;102;2020-11-24T11:02:00
Salzburg(Stadt);4213;2731,9711304641;501;2020-11-24T11:02:00
Salzburg-Umgebung;4861;3192,12508454765;503;2020-11-24T11:02:00
Sankt Johann im Pongau;3828;4750,97116900202;504;2020-11-24T11:02:00
Sankt Pölten(Land);2954;2254,20469460639;319;2020-11-24T11:02:00
Sankt Pölten(Stadt);1485;2697,84172661871;302;2020-11-24T11:02:00
Sankt Veit an der Glan;1366;2503,89515168179;205;2020-11-24T11:02:00
Schärding;2324;4055,35100424032;414;2020-11-24T11:02:00
Scheibbs;1411;3407,96560635703;320;2020-11-24T11:02:00
Schwaz;5445;6491,9580794773;709;2020-11-24T11:02:00
Spittal an der Drau;947;1244,56243182505;206;2020-11-24T11:02:00
Steyr(Stadt);1128;2953,42078391328;402;2020-11-24T11:02:00
Steyr-Land;2162;3577,87081933573;415;2020-11-24T11:02:00
Südoststeiermark;2044;2378,2098269864;623;2020-11-24T11:02:00
Tamsweg;758;3730,31496062992;505;2020-11-24T11:02:00
Tulln;2181;2101,74326160488;321;2020-11-24T11:02:00
Urfahr-Umgebung;3590;4198,58487807731;416;2020-11-24T11:02:00
Villach Land;1163;1798,41652749428;207;2020-11-24T11:02:00
Villach Stadt;1220;1960,05976575679;202;2020-11-24T11:02:00
Vöcklabruck;4629;3397,35638848319;417;2020-11-24T11:02:00
Voitsberg;1365;2668,047927132;616;2020-11-24T11:02:00
Völkermarkt;1386;3309,61363961985;208;2020-11-24T11:02:00
Waidhofen an der Thaya;610;2356,30407911001;322;2020-11-24T11:02:00
Waidhofen an der Ybbs(Stadt);294;2610,78057010923;303;2020-11-24T11:02:00
Weiz;1800;1992,40671662442;617;2020-11-24T11:02:00
Wels(Stadt);2245;3636,98219579763;403;2020-11-24T11:02:00
Wels-Land;2193;3000,24625824281;418;2020-11-24T11:02:00
Wien(Stadt);55588;2929,55276204209;900;2020-11-24T11:02:00
Wiener Neustadt(Land);1438;1843,8024900309;323;2020-11-24T11:02:00
Wiener Neustadt(Stadt);1217;2687,89893323321;304;2020-11-24T11:02:00
Wolfsberg;1266;2401,09244016235;209;2020-11-24T11:02:00
Zell am See;2778;3176,23653701036;506;2020-11-24T11:02:00
Zwettl;1078;2553,1713324807;325;2020-11-24T11:02:00
