Altersgruppe;Anzahl;Timestamp
<5;3194;2021-01-27T22:02:00
5-14;22014;2021-01-27T22:02:00
15-24;56293;2021-01-27T22:02:00
25-34;65290;2021-01-27T22:02:00
35-44;59327;2021-01-27T22:02:00
45-54;71983;2021-01-27T22:02:00
55-64;55272;2021-01-27T22:02:00
65-74;27477;2021-01-27T22:02:00
75-84;24467;2021-01-27T22:02:00
>84;17069;2021-01-27T22:02:00
