Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;10328;185;1;2021-01-27T22:02:00
Kärnten;23814;609;2;2021-01-27T22:02:00
Niederösterreich;58938;1057;3;2021-01-27T22:02:00
Oberösterreich;76238;1226;4;2021-01-27T22:02:00
Salzburg;31297;430;5;2021-01-27T22:02:00
Steiermark;44503;1207;6;2021-01-27T22:02:00
Tirol;42755;530;7;2021-01-27T22:02:00
Vorarlberg;21400;233;8;2021-01-27T22:02:00
Wien;77078;1391;9;2021-01-27T22:02:00
