Altersgruppe;Anzahl;Timestamp
<5;0;2020-04-22T07:59:59
5-14;0;2020-04-22T07:59:59
15-24;0;2020-04-22T07:59:59
25-34;1;2020-04-22T07:59:59
35-44;2;2020-04-22T07:59:59
45-54;5;2020-04-22T07:59:59
55-64;17;2020-04-22T07:59:59
65-74;81;2020-04-22T07:59:59
75-84;171;2020-04-22T07:59:59
>84;186;2020-04-22T07:59:59
