Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;941;11;9
Rust(Stadt);102;1980;75;0;1
Eisenstadt-Umgebung;103;43236;2326;25;38
Güssing;104;25699;1823;55;28
Jennersdorf;105;17097;1295;25;22
Mattersburg;106;40042;2242;32;30
Neusiedl am See;107;59990;3225;39;36
Oberpullendorf;108;37384;2231;42;11
Oberwart;109;54192;3618;87;58
Klagenfurt Stadt;201;101300;6085;157;125
Villach Stadt;202;62882;3748;68;116
Hermagor;203;18054;1863;28;4
Klagenfurt Land;204;60014;4084;65;80
Sankt Veit an der Glan;205;54186;3854;97;55
Spittal an der Drau;206;75868;5604;120;190
Villach Land;207;64618;4332;80;64
Völkermarkt;208;41862;3586;61;67
Wolfsberg;209;52607;3390;73;27
Feldkirchen;210;29902;2322;52;52
Krems an der Donau(Stadt);301;25036;1345;28;22
Sankt Pölten(Stadt);302;55514;3681;55;91
Waidhofen an der Ybbs(Stadt);303;11222;881;14;11
Wiener Neustadt(Stadt);304;45823;3812;86;38
Amstetten;305;116520;9719;128;140
Baden;306;146751;9689;123;105
Bruck an der Leitha;307;103735;5937;85;80
Gänserndorf;308;104782;5658;64;81
Gmünd;309;36553;2655;43;26
Hollabrunn;310;51033;2538;52;39
Horn;311;30936;1485;26;37
Korneuburg;312;91254;4219;49;60
Krems(Land);313;56487;3198;40;63
Lilienfeld;314;25655;1573;40;50
Melk;315;78191;5639;101;81
Mistelbach;316;75625;3665;34;55
Mödling;317;119115;6270;114;53
Neunkirchen;318;86343;5844;97;78
Sankt Pölten(Land);319;131729;7542;133;137
Scheibbs;320;41414;3716;42;52
Tulln;321;104593;5269;82;64
Waidhofen an der Thaya;322;25682;1670;14;7
Wiener Neustadt(Land);323;78307;5136;92;45
Zwettl;325;41987;3269;38;27
Linz(Stadt);401;206595;13165;216;346
Steyr(Stadt);402;38056;2327;18;77
Wels(Stadt);403;62470;5368;69;134
Braunau am Inn;404;105553;8851;105;199
Eferding;405;33178;2727;33;32
Freistadt;406;66861;5366;93;92
Gmunden;407;101859;7609;106;106
Grieskirchen;408;64875;5110;68;92
Kirchdorf an der Krems;409;57071;4078;81;77
Linz-Land;410;151371;9829;86;237
Perg;411;68968;5677;71;79
Ried im Innkreis;412;61690;5777;98;89
Rohrbach;413;56545;5057;96;43
Schärding;414;57391;5262;69;63
Steyr-Land;415;60717;4132;68;71
Urfahr-Umgebung;416;86005;5980;73;61
Vöcklabruck;417;137297;11213;155;249
Wels-Land;418;73777;5456;61;151
Salzburg(Stadt);501;155021;11437;135;179
Hallein;502;60824;6485;64;155
Salzburg-Umgebung;503;153492;12220;120;175
Sankt Johann im Pongau;504;81194;9419;114;113
Tamsweg;505;20251;2452;40;26
Zell am See;506;87628;7167;105;82
Graz(Stadt);601;291072;15528;294;440
Deutschlandsberg;603;60867;3868;107;126
Graz-Umgebung;606;156070;8369;244;198
Leibnitz;610;84756;5717;110;141
Leoben;611;59700;3262;110;43
Liezen;612;79652;5316;112;85
Murau;614;27543;1889;29;65
Voitsberg;616;51044;3263;111;95
Weiz;617;90654;5856;143;226
Murtal;620;71698;4763;165;187
Bruck-Mürzzuschlag;621;98697;5894;245;82
Hartberg-Fürstenfeld;622;90606;7101;181;193
Südoststeiermark;623;84036;5828;169;142
Innsbruck-Stadt;701;131961;9320;95;251
Imst;702;60474;4842;37;166
Innsbruck-Land;703;180453;13236;136;290
Kitzbühel;704;64168;4358;42;50
Kufstein;705;110287;9281;137;191
Landeck;706;44386;3533;47;45
Lienz;707;48738;5192;46;103
Reutte;708;32838;1952;6;77
Schwaz;709;84329;8973;131;39
Bludenz;801;64107;4019;46;70
Bregenz;802;134987;9190;102;341
Dornbirn;803;89912;7264;71;187
Feldkirch;804;108133;7880;76;229
Wien;900;1911191;133301;2232;2489
