time;Genesen;Timestamp
22.04.2020;11328;2021-01-10T03:02:00
23.04.2020;11694;2021-01-10T03:02:00
24.04.2020;11872;2021-01-10T03:02:00
25.04.2020;12103;2021-01-10T03:02:00
26.04.2020;12282;2021-01-10T03:02:00
27.04.2020;12362;2021-01-10T03:02:00
28.04.2020;12580;2021-01-10T03:02:00
29.04.2020;12779;2021-01-10T03:02:00
30.04.2020;12907;2021-01-10T03:02:00
01.05.2020;13092;2021-01-10T03:02:00
02.05.2020;13180;2021-01-10T03:02:00
03.05.2020;13238;2021-01-10T03:02:00
04.05.2020;13316;2021-01-10T03:02:00
05.05.2020;13462;2021-01-10T03:02:00
06.05.2020;13639;2021-01-10T03:02:00
07.05.2020;13698;2021-01-10T03:02:00
08.05.2020;13836;2021-01-10T03:02:00
09.05.2020;13928;2021-01-10T03:02:00
10.05.2020;13991;2021-01-10T03:02:00
11.05.2020;14061;2021-01-10T03:02:00
12.05.2020;14148;2021-01-10T03:02:00
13.05.2020;14304;2021-01-10T03:02:00
14.05.2020;14405;2021-01-10T03:02:00
15.05.2020;14471;2021-01-10T03:02:00
16.05.2020;14524;2021-01-10T03:02:00
17.05.2020;14563;2021-01-10T03:02:00
18.05.2020;14614;2021-01-10T03:02:00
19.05.2020;14678;2021-01-10T03:02:00
20.05.2020;14882;2021-01-10T03:02:00
21.05.2020;14951;2021-01-10T03:02:00
22.05.2020;15005;2021-01-10T03:02:00
23.05.2020;15037;2021-01-10T03:02:00
24.05.2020;15063;2021-01-10T03:02:00
25.05.2020;15138;2021-01-10T03:02:00
26.05.2020;15182;2021-01-10T03:02:00
27.05.2020;15228;2021-01-10T03:02:00
28.05.2020;15286;2021-01-10T03:02:00
29.05.2020;15347;2021-01-10T03:02:00
30.05.2020;15520;2021-01-10T03:02:00
31.05.2020;15593;2021-01-10T03:02:00
01.06.2020;15596;2021-01-10T03:02:00
02.06.2020;15629;2021-01-10T03:02:00
03.06.2020;15672;2021-01-10T03:02:00
04.06.2020;15717;2021-01-10T03:02:00
05.06.2020;15742;2021-01-10T03:02:00
06.06.2020;15789;2021-01-10T03:02:00
07.06.2020;15793;2021-01-10T03:02:00
08.06.2020;15839;2021-01-10T03:02:00
09.06.2020;15875;2021-01-10T03:02:00
10.06.2020;15910;2021-01-10T03:02:00
11.06.2020;15949;2021-01-10T03:02:00
12.06.2020;15985;2021-01-10T03:02:00
13.06.2020;16012;2021-01-10T03:02:00
14.06.2020;16059;2021-01-10T03:02:00
15.06.2020;16066;2021-01-10T03:02:00
16.06.2020;16089;2021-01-10T03:02:00
17.06.2020;16099;2021-01-10T03:02:00
18.06.2020;16101;2021-01-10T03:02:00
19.06.2020;16141;2021-01-10T03:02:00
20.06.2020;16175;2021-01-10T03:02:00
21.06.2020;16197;2021-01-10T03:02:00
22.06.2020;16241;2021-01-10T03:02:00
23.06.2020;16261;2021-01-10T03:02:00
24.06.2020;16282;2021-01-10T03:02:00
25.06.2020;16320;2021-01-10T03:02:00
26.06.2020;16348;2021-01-10T03:02:00
27.06.2020;16371;2021-01-10T03:02:00
28.06.2020;16401;2021-01-10T03:02:00
29.06.2020;16420;2021-01-10T03:02:00
30.06.2020;16478;2021-01-10T03:02:00
01.07.2020;16491;2021-01-10T03:02:00
02.07.2020;16514;2021-01-10T03:02:00
03.07.2020;16558;2021-01-10T03:02:00
04.07.2020;16607;2021-01-10T03:02:00
05.07.2020;16615;2021-01-10T03:02:00
06.07.2020;16647;2021-01-10T03:02:00
07.07.2020;16686;2021-01-10T03:02:00
08.07.2020;16721;2021-01-10T03:02:00
09.07.2020;16758;2021-01-10T03:02:00
10.07.2020;16808;2021-01-10T03:02:00
11.07.2020;16864;2021-01-10T03:02:00
12.07.2020;16952;2021-01-10T03:02:00
13.07.2020;17000;2021-01-10T03:02:00
14.07.2020;17073;2021-01-10T03:02:00
15.07.2020;17175;2021-01-10T03:02:00
16.07.2020;17244;2021-01-10T03:02:00
17.07.2020;17335;2021-01-10T03:02:00
18.07.2020;17501;2021-01-10T03:02:00
19.07.2020;17599;2021-01-10T03:02:00
20.07.2020;17659;2021-01-10T03:02:00
21.07.2020;17704;2021-01-10T03:02:00
22.07.2020;17849;2021-01-10T03:02:00
23.07.2020;17943;2021-01-10T03:02:00
24.07.2020;18042;2021-01-10T03:02:00
25.07.2020;18124;2021-01-10T03:02:00
26.07.2020;18209;2021-01-10T03:02:00
27.07.2020;18246;2021-01-10T03:02:00
28.07.2020;18379;2021-01-10T03:02:00
29.07.2020;18528;2021-01-10T03:02:00
30.07.2020;18628;2021-01-10T03:02:00
31.07.2020;18758;2021-01-10T03:02:00
01.08.2020;18911;2021-01-10T03:02:00
02.08.2020;18984;2021-01-10T03:02:00
03.08.2020;19063;2021-01-10T03:02:00
04.08.2020;19336;2021-01-10T03:02:00
05.08.2020;19464;2021-01-10T03:02:00
06.08.2020;19596;2021-01-10T03:02:00
07.08.2020;19690;2021-01-10T03:02:00
08.08.2020;19812;2021-01-10T03:02:00
09.08.2020;19923;2021-01-10T03:02:00
10.08.2020;20010;2021-01-10T03:02:00
11.08.2020;20123;2021-01-10T03:02:00
12.08.2020;20268;2021-01-10T03:02:00
13.08.2020;20346;2021-01-10T03:02:00
14.08.2020;20499;2021-01-10T03:02:00
15.08.2020;20627;2021-01-10T03:02:00
16.08.2020;20681;2021-01-10T03:02:00
17.08.2020;20765;2021-01-10T03:02:00
18.08.2020;20870;2021-01-10T03:02:00
19.08.2020;20960;2021-01-10T03:02:00
20.08.2020;21093;2021-01-10T03:02:00
21.08.2020;21260;2021-01-10T03:02:00
22.08.2020;21406;2021-01-10T03:02:00
23.08.2020;21558;2021-01-10T03:02:00
24.08.2020;21657;2021-01-10T03:02:00
25.08.2020;21888;2021-01-10T03:02:00
26.08.2020;22145;2021-01-10T03:02:00
27.08.2020;22317;2021-01-10T03:02:00
28.08.2020;22594;2021-01-10T03:02:00
29.08.2020;22866;2021-01-10T03:02:00
30.08.2020;23070;2021-01-10T03:02:00
31.08.2020;23226;2021-01-10T03:02:00
01.09.2020;23565;2021-01-10T03:02:00
02.09.2020;23820;2021-01-10T03:02:00
03.09.2020;24171;2021-01-10T03:02:00
04.09.2020;24513;2021-01-10T03:02:00
05.09.2020;24828;2021-01-10T03:02:00
06.09.2020;25043;2021-01-10T03:02:00
07.09.2020;25300;2021-01-10T03:02:00
08.09.2020;25629;2021-01-10T03:02:00
09.09.2020;25764;2021-01-10T03:02:00
10.09.2020;26043;2021-01-10T03:02:00
11.09.2020;26257;2021-01-10T03:02:00
12.09.2020;26579;2021-01-10T03:02:00
13.09.2020;26760;2021-01-10T03:02:00
14.09.2020;27010;2021-01-10T03:02:00
15.09.2020;27354;2021-01-10T03:02:00
16.09.2020;27655;2021-01-10T03:02:00
17.09.2020;28044;2021-01-10T03:02:00
18.09.2020;28451;2021-01-10T03:02:00
19.09.2020;28961;2021-01-10T03:02:00
20.09.2020;29229;2021-01-10T03:02:00
21.09.2020;29516;2021-01-10T03:02:00
22.09.2020;30312;2021-01-10T03:02:00
23.09.2020;30949;2021-01-10T03:02:00
24.09.2020;31661;2021-01-10T03:02:00
25.09.2020;32301;2021-01-10T03:02:00
26.09.2020;33154;2021-01-10T03:02:00
27.09.2020;33589;2021-01-10T03:02:00
28.09.2020;34052;2021-01-10T03:02:00
29.09.2020;34916;2021-01-10T03:02:00
30.09.2020;35644;2021-01-10T03:02:00
01.10.2020;36476;2021-01-10T03:02:00
02.10.2020;37186;2021-01-10T03:02:00
03.10.2020;38045;2021-01-10T03:02:00
04.10.2020;38629;2021-01-10T03:02:00
05.10.2020;39094;2021-01-10T03:02:00
06.10.2020;39790;2021-01-10T03:02:00
07.10.2020;40499;2021-01-10T03:02:00
08.10.2020;41289;2021-01-10T03:02:00
09.10.2020;42039;2021-01-10T03:02:00
10.10.2020;42829;2021-01-10T03:02:00
11.10.2020;43448;2021-01-10T03:02:00
12.10.2020;44065;2021-01-10T03:02:00
13.10.2020;44949;2021-01-10T03:02:00
14.10.2020;45846;2021-01-10T03:02:00
15.10.2020;46798;2021-01-10T03:02:00
16.10.2020;47352;2021-01-10T03:02:00
17.10.2020;48297;2021-01-10T03:02:00
18.10.2020;49561;2021-01-10T03:02:00
19.10.2020;50359;2021-01-10T03:02:00
20.10.2020;51407;2021-01-10T03:02:00
21.10.2020;52617;2021-01-10T03:02:00
22.10.2020;53970;2021-01-10T03:02:00
23.10.2020;55195;2021-01-10T03:02:00
24.10.2020;56791;2021-01-10T03:02:00
25.10.2020;57858;2021-01-10T03:02:00
26.10.2020;59036;2021-01-10T03:02:00
27.10.2020;60308;2021-01-10T03:02:00
28.10.2020;61684;2021-01-10T03:02:00
29.10.2020;63366;2021-01-10T03:02:00
30.10.2020;64987;2021-01-10T03:02:00
31.10.2020;67226;2021-01-10T03:02:00
01.11.2020;69336;2021-01-10T03:02:00
02.11.2020;71691;2021-01-10T03:02:00
03.11.2020;74292;2021-01-10T03:02:00
04.11.2020;77036;2021-01-10T03:02:00
05.11.2020;80604;2021-01-10T03:02:00
06.11.2020;83707;2021-01-10T03:02:00
07.11.2020;88273;2021-01-10T03:02:00
08.11.2020;91719;2021-01-10T03:02:00
09.11.2020;94627;2021-01-10T03:02:00
10.11.2020;98663;2021-01-10T03:02:00
11.11.2020;103759;2021-01-10T03:02:00
12.11.2020;107875;2021-01-10T03:02:00
13.11.2020;112728;2021-01-10T03:02:00
14.11.2020;119415;2021-01-10T03:02:00
15.11.2020;125674;2021-01-10T03:02:00
16.11.2020;129671;2021-01-10T03:02:00
17.11.2020;136487;2021-01-10T03:02:00
18.11.2020;142738;2021-01-10T03:02:00
19.11.2020;149541;2021-01-10T03:02:00
20.11.2020;156483;2021-01-10T03:02:00
21.11.2020;162751;2021-01-10T03:02:00
22.11.2020;169260;2021-01-10T03:02:00
23.11.2020;175527;2021-01-10T03:02:00
24.11.2020;182620;2021-01-10T03:02:00
25.11.2020;189059;2021-01-10T03:02:00
26.11.2020;196342;2021-01-10T03:02:00
27.11.2020;203251;2021-01-10T03:02:00
28.11.2020;210697;2021-01-10T03:02:00
29.11.2020;216998;2021-01-10T03:02:00
30.11.2020;221692;2021-01-10T03:02:00
01.12.2020;227497;2021-01-10T03:02:00
02.12.2020;233657;2021-01-10T03:02:00
03.12.2020;238127;2021-01-10T03:02:00
04.12.2020;243775;2021-01-10T03:02:00
05.12.2020;249441;2021-01-10T03:02:00
06.12.2020;252765;2021-01-10T03:02:00
07.12.2020;256811;2021-01-10T03:02:00
08.12.2020;262314;2021-01-10T03:02:00
09.12.2020;265815;2021-01-10T03:02:00
10.12.2020;269665;2021-01-10T03:02:00
11.12.2020;273503;2021-01-10T03:02:00
12.12.2020;277883;2021-01-10T03:02:00
13.12.2020;281106;2021-01-10T03:02:00
14.12.2020;284174;2021-01-10T03:02:00
15.12.2020;287750;2021-01-10T03:02:00
16.12.2020;291042;2021-01-10T03:02:00
17.12.2020;294315;2021-01-10T03:02:00
18.12.2020;297424;2021-01-10T03:02:00
19.12.2020;300611;2021-01-10T03:02:00
20.12.2020;303213;2021-01-10T03:02:00
21.12.2020;305658;2021-01-10T03:02:00
22.12.2020;309595;2021-01-10T03:02:00
23.12.2020;312921;2021-01-10T03:02:00
24.12.2020;315952;2021-01-10T03:02:00
25.12.2020;318154;2021-01-10T03:02:00
26.12.2020;320753;2021-01-10T03:02:00
27.12.2020;323002;2021-01-10T03:02:00
28.12.2020;326768;2021-01-10T03:02:00
29.12.2020;328974;2021-01-10T03:02:00
30.12.2020;330990;2021-01-10T03:02:00
31.12.2020;332952;2021-01-10T03:02:00
01.01.2021;334901;2021-01-10T03:02:00
02.01.2021;0;2021-01-10T03:02:00
03.01.2021;338831;2021-01-10T03:02:00
04.01.2021;340273;2021-01-10T03:02:00
05.01.2021;343039;2021-01-10T03:02:00
06.01.2021;344974;2021-01-10T03:02:00
07.01.2021;346901;2021-01-10T03:02:00
08.01.2021;349215;2021-01-10T03:02:00
09.01.2021;351382;2021-01-10T03:02:00
