Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;6168;95;1;2020-12-02T13:02:00
Kärnten;12088;148;2;2020-12-02T13:02:00
Niederösterreich;33854;505;3;2020-12-02T13:02:00
Oberösterreich;51315;584;4;2020-12-02T13:02:00
Salzburg;16747;190;5;2020-12-02T13:02:00
Steiermark;19937;506;6;2020-12-02T13:02:00
Tirol;29702;330;7;2020-12-02T13:02:00
Vorarlberg;13724;133;8;2020-12-02T13:02:00
Wien;50122;653;9;2020-12-02T13:02:00
