Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;660;9;28
Rust(Stadt);102;1980;70;0;2
Eisenstadt-Umgebung;103;43236;1646;23;55
Güssing;104;25699;1393;44;47
Jennersdorf;105;17097;1010;20;53
Mattersburg;106;40042;1616;24;72
Neusiedl am See;107;59990;2387;31;100
Oberpullendorf;108;37384;1683;24;52
Oberwart;109;54192;2433;58;123
Klagenfurt Stadt;201;101300;4924;148;153
Villach Stadt;202;62882;2723;59;100
Hermagor;203;18054;1685;23;107
Klagenfurt Land;204;60014;3208;59;113
Sankt Veit an der Glan;205;54186;3123;93;98
Spittal an der Drau;206;75868;3900;100;149
Villach Land;207;64618;3305;67;144
Völkermarkt;208;41862;2903;54;77
Wolfsberg;209;52607;2786;65;68
Feldkirchen;210;29902;1757;42;41
Krems an der Donau(Stadt);301;25036;1031;25;28
Sankt Pölten(Stadt);302;55514;2731;45;117
Waidhofen an der Ybbs(Stadt);303;11222;677;10;20
Wiener Neustadt(Stadt);304;45823;2805;62;258
Amstetten;305;116520;7597;122;93
Baden;306;146751;6921;95;438
Bruck an der Leitha;307;103735;4120;70;259
Gänserndorf;308;104782;4065;53;298
Gmünd;309;36553;2005;35;100
Hollabrunn;310;51033;1856;42;93
Horn;311;30936;962;12;60
Korneuburg;312;91254;3123;42;149
Krems(Land);313;56487;2530;32;67
Lilienfeld;314;25655;1184;30;40
Melk;315;78191;4014;82;81
Mistelbach;316;75625;2737;32;210
Mödling;317;119115;4584;101;228
Neunkirchen;318;86343;4110;80;211
Sankt Pölten(Land);319;131729;5507;104;215
Scheibbs;320;41414;2688;32;67
Tulln;321;104593;4089;70;127
Waidhofen an der Thaya;322;25682;1265;14;89
Wiener Neustadt(Land);323;78307;3533;60;262
Zwettl;325;41987;2561;30;98
Linz(Stadt);401;206595;10222;207;188
Steyr(Stadt);402;38056;1793;18;48
Wels(Stadt);403;62470;4014;60;143
Braunau am Inn;404;105553;6304;69;322
Eferding;405;33178;2299;29;43
Freistadt;406;66861;4260;84;66
Gmunden;407;101859;6079;94;171
Grieskirchen;408;64875;4392;68;41
Kirchdorf an der Krems;409;57071;3061;74;114
Linz-Land;410;151371;7663;81;156
Perg;411;68968;4473;63;179
Ried im Innkreis;412;61690;4481;89;113
Rohrbach;413;56545;4565;92;89
Schärding;414;57391;4385;62;96
Steyr-Land;415;60717;3477;62;46
Urfahr-Umgebung;416;86005;5191;69;91
Vöcklabruck;417;137297;8225;138;250
Wels-Land;418;73777;3987;51;151
Salzburg(Stadt);501;155021;8881;118;280
Hallein;502;60824;5238;58;124
Salzburg-Umgebung;503;153492;9563;99;360
Sankt Johann im Pongau;504;81194;7722;97;399
Tamsweg;505;20251;2083;38;47
Zell am See;506;87628;5704;98;162
Graz(Stadt);601;291072;11833;261;373
Deutschlandsberg;603;60867;2831;89;101
Graz-Umgebung;606;156070;6410;223;164
Leibnitz;610;84756;4211;93;175
Leoben;611;59700;2582;91;81
Liezen;612;79652;4195;97;130
Murau;614;27543;1377;20;31
Voitsberg;616;51044;2348;89;60
Weiz;617;90654;4183;130;268
Murtal;620;71698;3585;148;82
Bruck-Mürzzuschlag;621;98697;4908;224;187
Hartberg-Fürstenfeld;622;90606;5370;161;233
Südoststeiermark;623;84036;4543;154;179
Innsbruck-Stadt;701;131961;7141;88;77
Imst;702;60474;3632;33;112
Innsbruck-Land;703;180453;10281;132;115
Kitzbühel;704;64168;3621;38;88
Kufstein;705;110287;7416;129;137
Landeck;706;44386;3039;42;55
Lienz;707;48738;3743;42;163
Reutte;708;32838;1402;4;9
Schwaz;709;84329;8104;125;122
Bludenz;801;64107;3507;45;56
Bregenz;802;134987;7323;95;75
Dornbirn;803;89912;6140;66;63
Feldkirch;804;108133;6531;71;108
Wien;900;1911191;95959;1731;4374
