Bundesland;Anzahl;GKZ;Timestamp
Wien;546;9;2020-07-26T18:00:00
Vorarlberg;25;8;2020-07-26T18:00:00
Tirol;54;7;2020-07-26T18:00:00
Steiermark;109;6;2020-07-26T18:00:00
Salzburg;74;5;2020-07-26T18:00:00
Oberösterreich;460;4;2020-07-26T18:00:00
Niederösterreich;247;3;2020-07-26T18:00:00
Kärnten;11;2;2020-07-26T18:00:00
Burgenland;25;1;2020-07-26T18:00:00
