Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;436;6;9
Rust(Stadt);102;1980;50;0;0
Eisenstadt-Umgebung;103;43236;1153;15;64
Güssing;104;25699;832;12;47
Jennersdorf;105;17097;583;14;22
Mattersburg;106;40042;1104;17;36
Neusiedl am See;107;59990;1454;21;77
Oberpullendorf;108;37384;1284;15;52
Oberwart;109;54192;1774;48;64
Klagenfurt Stadt;201;101300;3472;99;208
Villach Stadt;202;62882;1784;27;155
Hermagor;203;18054;721;9;94
Klagenfurt Land;204;60014;1998;12;143
Sankt Veit an der Glan;205;54186;2158;63;117
Spittal an der Drau;206;75868;1721;26;170
Villach Land;207;64618;2055;48;193
Völkermarkt;208;41862;2103;34;221
Wolfsberg;209;52607;2133;45;156
Feldkirchen;210;29902;1096;22;124
Krems an der Donau(Stadt);301;25036;821;28;22
Sankt Pölten(Stadt);302;55514;2095;24;125
Waidhofen an der Ybbs(Stadt);303;11222;414;5;23
Wiener Neustadt(Stadt);304;45823;1487;28;72
Amstetten;305;116520;5293;86;444
Baden;306;146751;3911;39;245
Bruck an der Leitha;307;103735;2615;28;148
Gänserndorf;308;104782;1985;24;148
Gmünd;309;36553;1369;29;84
Hollabrunn;310;51033;1107;23;44
Horn;311;30936;581;7;40
Korneuburg;312;91254;2167;16;98
Krems(Land);313;56487;1825;23;74
Lilienfeld;314;25655;893;21;39
Melk;315;78191;2838;50;174
Mistelbach;316;75625;1426;26;66
Mödling;317;119115;3070;49;188
Neunkirchen;318;86343;2467;42;218
Sankt Pölten(Land);319;131729;3907;66;220
Scheibbs;320;41414;1892;20;74
Tulln;321;104593;2671;33;112
Waidhofen an der Thaya;322;25682;799;12;40
Wiener Neustadt(Land);323;78307;1937;27;114
Zwettl;325;41987;1527;12;109
Linz(Stadt);401;206595;8135;133;406
Steyr(Stadt);402;38056;1464;13;78
Wels(Stadt);403;62470;2931;43;126
Braunau am Inn;404;105553;4046;41;289
Eferding;405;33178;1952;23;58
Freistadt;406;66861;3349;59;142
Gmunden;407;101859;4034;48;310
Grieskirchen;408;64875;3530;48;151
Kirchdorf an der Krems;409;57071;2124;37;167
Linz-Land;410;151371;6049;67;327
Perg;411;68968;3327;35;142
Ried im Innkreis;412;61690;3421;62;133
Rohrbach;413;56545;3661;75;168
Schärding;414;57391;3325;38;261
Steyr-Land;415;60717;2838;49;196
Urfahr-Umgebung;416;86005;4462;58;145
Vöcklabruck;417;137297;6019;82;422
Wels-Land;418;73777;2825;33;169
Salzburg(Stadt);501;155021;5680;48;359
Hallein;502;60824;3314;26;264
Salzburg-Umgebung;503;153492;6431;59;467
Sankt Johann im Pongau;504;81194;4877;72;251
Tamsweg;505;20251;1310;25;101
Zell am See;506;87628;3920;62;229
Graz(Stadt);601;291072;8319;90;473
Deutschlandsberg;603;60867;1528;27;198
Graz-Umgebung;606;156070;4320;136;291
Leibnitz;610;84756;2765;62;191
Leoben;611;59700;1906;62;117
Liezen;612;79652;2578;61;128
Murau;614;27543;915;11;81
Voitsberg;616;51044;1819;63;74
Weiz;617;90654;2577;69;182
Murtal;620;71698;2447;75;227
Bruck-Mürzzuschlag;621;98697;3374;118;241
Hartberg-Fürstenfeld;622;90606;3374;100;265
Südoststeiermark;623;84036;2842;77;174
Innsbruck-Stadt;701;131961;6126;70;142
Imst;702;60474;2753;25;129
Innsbruck-Land;703;180453;8465;93;293
Kitzbühel;704;64168;2463;25;105
Kufstein;705;110287;5962;100;130
Landeck;706;44386;2326;29;72
Lienz;707;48738;2408;24;180
Reutte;708;32838;855;3;25
Schwaz;709;84329;6477;94;126
Bludenz;801;64107;2656;37;102
Bregenz;802;134987;5730;72;235
Dornbirn;803;89912;4660;37;209
Feldkirch;804;108133;4854;50;225
Wien;900;1911191;68026;936;2788
