Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;923;11;18
Rust(Stadt);102;1980;73;0;0
Eisenstadt-Umgebung;103;43236;2250;24;43
Güssing;104;25699;1767;52;41
Jennersdorf;105;17097;1251;25;18
Mattersburg;106;40042;2171;31;43
Neusiedl am See;107;59990;3141;38;77
Oberpullendorf;108;37384;2176;40;25
Oberwart;109;54192;3519;84;69
Klagenfurt Stadt;201;101300;5907;154;153
Villach Stadt;202;62882;3522;65;111
Hermagor;203;18054;1850;28;4
Klagenfurt Land;204;60014;3920;65;135
Sankt Veit an der Glan;205;54186;3727;97;90
Spittal an der Drau;206;75868;5264;116;178
Villach Land;207;64618;4183;75;109
Völkermarkt;208;41862;3474;61;104
Wolfsberg;209;52607;3334;71;85
Feldkirchen;210;29902;2209;52;61
Krems an der Donau(Stadt);301;25036;1289;28;29
Sankt Pölten(Stadt);302;55514;3509;53;105
Waidhofen an der Ybbs(Stadt);303;11222;848;14;23
Wiener Neustadt(Stadt);304;45823;3730;82;63
Amstetten;305;116520;9451;126;241
Baden;306;146751;9401;118;198
Bruck an der Leitha;307;103735;5705;81;174
Gänserndorf;308;104782;5440;64;166
Gmünd;309;36553;2593;41;52
Hollabrunn;310;51033;2435;51;55
Horn;311;30936;1403;26;59
Korneuburg;312;91254;4103;49;56
Krems(Land);313;56487;3088;39;68
Lilienfeld;314;25655;1492;39;15
Melk;315;78191;5441;97;151
Mistelbach;316;75625;3551;34;71
Mödling;317;119115;6121;108;149
Neunkirchen;318;86343;5709;96;82
Sankt Pölten(Land);319;131729;7285;133;197
Scheibbs;320;41414;3594;38;91
Tulln;321;104593;5112;81;94
Waidhofen an der Thaya;322;25682;1644;14;19
Wiener Neustadt(Land);323;78307;5044;88;85
Zwettl;325;41987;3205;35;89
Linz(Stadt);401;206595;12508;214;447
Steyr(Stadt);402;38056;2228;18;62
Wels(Stadt);403;62470;5118;68;216
Braunau am Inn;404;105553;8435;102;264
Eferding;405;33178;2660;32;36
Freistadt;406;66861;5198;92;122
Gmunden;407;101859;7438;105;145
Grieskirchen;408;64875;4937;68;101
Kirchdorf an der Krems;409;57071;3938;81;54
Linz-Land;410;151371;9398;86;283
Perg;411;68968;5514;71;110
Ried im Innkreis;412;61690;5561;95;149
Rohrbach;413;56545;4969;96;33
Schärding;414;57391;5086;68;159
Steyr-Land;415;60717;4013;67;81
Urfahr-Umgebung;416;86005;5857;71;89
Vöcklabruck;417;137297;10647;152;359
Wels-Land;418;73777;5195;58;176
Salzburg(Stadt);501;155021;11023;133;254
Hallein;502;60824;6165;61;158
Salzburg-Umgebung;503;153492;11830;117;248
Sankt Johann im Pongau;504;81194;9187;112;140
Tamsweg;505;20251;2392;40;40
Zell am See;506;87628;6999;103;179
Graz(Stadt);601;291072;14671;283;577
Deutschlandsberg;603;60867;3595;100;141
Graz-Umgebung;606;156070;7960;238;264
Leibnitz;610;84756;5442;105;149
Leoben;611;59700;3179;108;82
Liezen;612;79652;5145;112;122
Murau;614;27543;1765;26;53
Voitsberg;616;51044;3045;103;107
Weiz;617;90654;5464;141;170
Murtal;620;71698;4427;161;130
Bruck-Mürzzuschlag;621;98697;5737;240;99
Hartberg-Fürstenfeld;622;90606;6742;178;163
Südoststeiermark;623;84036;5537;167;105
Innsbruck-Stadt;701;131961;8854;93;316
Imst;702;60474;4538;37;132
Innsbruck-Land;703;180453;12640;136;379
Kitzbühel;704;64168;4257;40;94
Kufstein;705;110287;8959;134;296
Landeck;706;44386;3448;46;50
Lienz;707;48738;4930;43;159
Reutte;708;32838;1809;5;107
Schwaz;709;84329;8912;130;82
Bludenz;801;64107;3875;46;74
Bregenz;802;134987;8518;99;305
Dornbirn;803;89912;6858;68;159
Feldkirch;804;108133;7430;75;193
Wien;900;1911191;128894;2126;4083
