Bundesland;Anzahl;GKZ;Timestamp
Wien;3646;9;2021-01-04T22:02:00
Vorarlberg;1108;8;2021-01-04T22:02:00
Tirol;1725;7;2021-01-04T22:02:00
Steiermark;3769;6;2021-01-04T22:02:00
Salzburg;2491;5;2021-01-04T22:02:00
Oberösterreich;2448;4;2021-01-04T22:02:00
Niederösterreich;3985;3;2021-01-04T22:02:00
Kärnten;1030;2;2021-01-04T22:02:00
Burgenland;578;1;2021-01-04T22:02:00
