Altersgruppe;Anzahl;Timestamp
<5;643;2020-09-26T23:00:00
5-14;2380;2020-09-26T23:00:00
15-24;8057;2020-09-26T23:00:00
25-34;7893;2020-09-26T23:00:00
35-44;6186;2020-09-26T23:00:00
45-54;7033;2020-09-26T23:00:00
55-64;5042;2020-09-26T23:00:00
65-74;2425;2020-09-26T23:00:00
75-84;1979;2020-09-26T23:00:00
>84;1208;2020-09-26T23:00:00
