Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;583;11;1;2020-09-25T16:00:00
Kärnten;702;13;2;2020-09-25T16:00:00
Niederösterreich;4924;117;3;2020-09-25T16:00:00
Oberösterreich;5346;71;4;2020-09-25T16:00:00
Salzburg;1767;40;5;2020-09-25T16:00:00
Steiermark;2670;151;6;2020-09-25T16:00:00
Tirol;5184;102;7;2020-09-25T16:00:00
Vorarlberg;1281;21;8;2020-09-25T16:00:00
Wien;9844;240;9;2020-09-25T16:00:00
