Bundesland;Anzahl;GKZ;Timestamp
Wien;1520;9;2020-08-25T12:00:00
Vorarlberg;68;8;2020-08-25T12:00:00
Tirol;333;7;2020-08-25T12:00:00
Steiermark;203;6;2020-08-25T12:00:00
Salzburg;187;5;2020-08-25T12:00:00
Oberösterreich;412;4;2020-08-25T12:00:00
Niederösterreich;273;3;2020-08-25T12:00:00
Kärnten;56;2;2020-08-25T12:00:00
Burgenland;33;1;2020-08-25T12:00:00
