Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;360;310,040132972768;305;2020-09-16T20:00:00
Baden;470;321,470831651881;306;2020-09-16T20:00:00
Bludenz;396;621,527450795743;801;2020-09-16T20:00:00
Braunau am Inn;271;259,558654509233;404;2020-09-16T20:00:00
Bregenz;424;315,516099506634;802;2020-09-16T20:00:00
Bruck an der Leitha;286;280,364670130379;307;2020-09-16T20:00:00
Bruck-Mürzzuschlag;117;118,200921361028;621;2020-09-16T20:00:00
Deutschlandsberg;86;141,398530112954;603;2020-09-16T20:00:00
Dornbirn;356;399,815815186262;803;2020-09-16T20:00:00
Eferding;114;343,829171190735;405;2020-09-16T20:00:00
Eisenstadt(Stadt);44;300,608048097288;101;2020-09-16T20:00:00
Eisenstadt-Umgebung;84;195,681039904955;103;2020-09-16T20:00:00
Feldkirch;358;334,08299816161;804;2020-09-16T20:00:00
Feldkirchen;29;96,8700938637806;210;2020-09-16T20:00:00
Freistadt;237;355,74368442383;406;2020-09-16T20:00:00
Gänserndorf;279;269,081650367456;308;2020-09-16T20:00:00
Gmünd;24;65,2652761536997;309;2020-09-16T20:00:00
Gmunden;212;208,597770365341;407;2020-09-16T20:00:00
Graz(Stadt);1026;355,255777234545;601;2020-09-16T20:00:00
Graz-Umgebung;372;241,151302994944;606;2020-09-16T20:00:00
Grieskirchen;139;214,768004202654;408;2020-09-16T20:00:00
Güssing;41;158,933209287902;104;2020-09-16T20:00:00
Hallein;130;215,324477424057;502;2020-09-16T20:00:00
Hartberg-Fürstenfeld;354;390,633620975039;622;2020-09-16T20:00:00
Hermagor;5;27,4363476733977;203;2020-09-16T20:00:00
Hollabrunn;76;149,435683668253;310;2020-09-16T20:00:00
Horn;106;340,945641685429;311;2020-09-16T20:00:00
Imst;368;612,761422672173;702;2020-09-16T20:00:00
Innsbruck-Land;709;395,386966171829;703;2020-09-16T20:00:00
Innsbruck-Stadt;941;712,285216864734;701;2020-09-16T20:00:00
Jennersdorf;14;82,0344544708778;105;2020-09-16T20:00:00
Kirchdorf an der Krems;124;218,056483663349;409;2020-09-16T20:00:00
Kitzbühel;419;655,907077221709;704;2020-09-16T20:00:00
Klagenfurt Land;75;125,418060200669;204;2020-09-16T20:00:00
Klagenfurt Stadt;179;177,549421228563;201;2020-09-16T20:00:00
Korneuburg;326;358,679268118254;312;2020-09-16T20:00:00
Krems an der Donau(Stadt);78;313,555233960444;301;2020-09-16T20:00:00
Krems(Land);223;394,020778853629;313;2020-09-16T20:00:00
Kufstein;828;754,909647891176;705;2020-09-16T20:00:00
Landeck;1058;2384,92403408322;706;2020-09-16T20:00:00
Leibnitz;220;266,718393870326;610;2020-09-16T20:00:00
Leoben;77;128,205128205128;611;2020-09-16T20:00:00
Lienz;171;350,747646298689;707;2020-09-16T20:00:00
Liezen (inkl. Gröbming);139;173,96528203652;612;2020-09-16T20:00:00
Lilienfeld;82;317,681698434837;314;2020-09-16T20:00:00
Linz(Stadt);1107;538,094358515696;401;2020-09-16T20:00:00
Linz-Land;808;537,688074371311;410;2020-09-16T20:00:00
Mattersburg;120;300,563556668754;106;2020-09-16T20:00:00
Melk;232;297,58087273287;315;2020-09-16T20:00:00
Mistelbach;229;303,379568909556;316;2020-09-16T20:00:00
Mödling;408;342,862905258912;317;2020-09-16T20:00:00
Murau;23;83,1555732311363;614;2020-09-16T20:00:00
Murtal;97;134,714738070107;620;2020-09-16T20:00:00
Neunkirchen;366;424,146202964388;318;2020-09-16T20:00:00
Neusiedl am See;107;179,674905964535;107;2020-09-16T20:00:00
Oberpullendorf;42;111,96118678858;108;2020-09-16T20:00:00
Oberwart;181;334,714106072934;109;2020-09-16T20:00:00
Perg;412;601,820067485648;411;2020-09-16T20:00:00
Reutte;104;318,334863789409;708;2020-09-16T20:00:00
Ried im Innkreis;124;202,601137180576;412;2020-09-16T20:00:00
Rohrbach;218;385,676880617083;413;2020-09-16T20:00:00
Rust(Stadt);3;154,639175257732;102;2020-09-16T20:00:00
Salzburg(Stadt);409;265,221028331312;501;2020-09-16T20:00:00
Salzburg-Umgebung;390;256,105489194318;503;2020-09-16T20:00:00
Sankt Johann im Pongau;513;636,689709952465;504;2020-09-16T20:00:00
Sankt Pölten(Land);406;309,819602576234;319;2020-09-16T20:00:00
Sankt Pölten(Stadt);170;308,84383402369;302;2020-09-16T20:00:00
Sankt Veit an der Glan;63;115,479791036569;205;2020-09-16T20:00:00
Schärding;88;153,55890205385;414;2020-09-16T20:00:00
Scheibbs;115;277,757650411806;320;2020-09-16T20:00:00
Schwaz;536;639,061438126692;709;2020-09-16T20:00:00
Spittal an der Drau;71;93,3093269900514;206;2020-09-16T20:00:00
Steyr(Stadt);149;390,123844683581;402;2020-09-16T20:00:00
Steyr-Land;265;438,545683221077;415;2020-09-16T20:00:00
Südoststeiermark;87;101,225173653531;623;2020-09-16T20:00:00
Tamsweg;31;152,55905511811;505;2020-09-16T20:00:00
Tulln;297;286,207129159399;321;2020-09-16T20:00:00
Urfahr-Umgebung;389;454,944155312555;416;2020-09-16T20:00:00
Villach Land;88;136,079668460444;207;2020-09-16T20:00:00
Villach Stadt;74;118,888871037707;202;2020-09-16T20:00:00
Vöcklabruck;331;242,930430889595;417;2020-09-16T20:00:00
Voitsberg;119;232,599050057661;616;2020-09-16T20:00:00
Völkermarkt;71;169,540092650079;208;2020-09-16T20:00:00
Waidhofen an der Thaya;94;363,102595797281;322;2020-09-16T20:00:00
Waidhofen an der Ybbs(Stadt);28;248,645768581831;303;2020-09-16T20:00:00
Weiz;255;282,25761818846;617;2020-09-16T20:00:00
Wels(Stadt);315;510,311533040647;403;2020-09-16T20:00:00
