Bundesland;Anzahl;GKZ;Timestamp
Wien;10749;9;2020-11-29T23:02:00
Vorarlberg;3016;8;2020-11-29T23:02:00
Tirol;5378;7;2020-11-29T23:02:00
Steiermark;12137;6;2020-11-29T23:02:00
Salzburg;5476;5;2020-11-29T23:02:00
Oberösterreich;8830;4;2020-11-29T23:02:00
Niederösterreich;8820;3;2020-11-29T23:02:00
Kärnten;3715;2;2020-11-29T23:02:00
Burgenland;1484;1;2020-11-29T23:02:00
