time;Todesfälle;Timestamp
26.02.2020;0;2020-05-04T17:00:00
27.02.2020;0;2020-05-04T17:00:00
28.02.2020;0;2020-05-04T17:00:00
29.02.2020;0;2020-05-04T17:00:00
01.03.2020;0;2020-05-04T17:00:00
02.03.2020;0;2020-05-04T17:00:00
03.03.2020;0;2020-05-04T17:00:00
04.03.2020;0;2020-05-04T17:00:00
05.03.2020;0;2020-05-04T17:00:00
06.03.2020;0;2020-05-04T17:00:00
07.03.2020;0;2020-05-04T17:00:00
08.03.2020;0;2020-05-04T17:00:00
09.03.2020;0;2020-05-04T17:00:00
10.03.2020;0;2020-05-04T17:00:00
11.03.2020;0;2020-05-04T17:00:00
12.03.2020;1;2020-05-04T17:00:00
13.03.2020;1;2020-05-04T17:00:00
14.03.2020;1;2020-05-04T17:00:00
15.03.2020;3;2020-05-04T17:00:00
16.03.2020;5;2020-05-04T17:00:00
17.03.2020;7;2020-05-04T17:00:00
18.03.2020;11;2020-05-04T17:00:00
19.03.2020;14;2020-05-04T17:00:00
20.03.2020;19;2020-05-04T17:00:00
21.03.2020;22;2020-05-04T17:00:00
22.03.2020;30;2020-05-04T17:00:00
23.03.2020;40;2020-05-04T17:00:00
24.03.2020;50;2020-05-04T17:00:00
25.03.2020;59;2020-05-04T17:00:00
26.03.2020;71;2020-05-04T17:00:00
27.03.2020;88;2020-05-04T17:00:00
28.03.2020;105;2020-05-04T17:00:00
29.03.2020;119;2020-05-04T17:00:00
30.03.2020;138;2020-05-04T17:00:00
31.03.2020;155;2020-05-04T17:00:00
01.04.2020;166;2020-05-04T17:00:00
02.04.2020;185;2020-05-04T17:00:00
03.04.2020;202;2020-05-04T17:00:00
04.04.2020;222;2020-05-04T17:00:00
05.04.2020;243;2020-05-04T17:00:00
06.04.2020;267;2020-05-04T17:00:00
07.04.2020;294;2020-05-04T17:00:00
08.04.2020;312;2020-05-04T17:00:00
09.04.2020;330;2020-05-04T17:00:00
10.04.2020;348;2020-05-04T17:00:00
11.04.2020;362;2020-05-04T17:00:00
12.04.2020;373;2020-05-04T17:00:00
13.04.2020;394;2020-05-04T17:00:00
14.04.2020;406;2020-05-04T17:00:00
15.04.2020;420;2020-05-04T17:00:00
16.04.2020;442;2020-05-04T17:00:00
17.04.2020;455;2020-05-04T17:00:00
18.04.2020;470;2020-05-04T17:00:00
19.04.2020;486;2020-05-04T17:00:00
20.04.2020;494;2020-05-04T17:00:00
21.04.2020;509;2020-05-04T17:00:00
22.04.2020;519;2020-05-04T17:00:00
23.04.2020;522;2020-05-04T17:00:00
24.04.2020;526;2020-05-04T17:00:00
25.04.2020;536;2020-05-04T17:00:00
26.04.2020;544;2020-05-04T17:00:00
27.04.2020;547;2020-05-04T17:00:00
28.04.2020;558;2020-05-04T17:00:00
29.04.2020;560;2020-05-04T17:00:00
30.04.2020;564;2020-05-04T17:00:00
01.05.2020;565;2020-05-04T17:00:00
02.05.2020;567;2020-05-04T17:00:00
03.05.2020;569;2020-05-04T17:00:00
04.05.2020;570;2020-05-04T17:00:00
