Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;983;11;9
Rust(Stadt);102;1980;75;0;0
Eisenstadt-Umgebung;103;43236;2333;25;20
Güssing;104;25699;1815;55;10
Jennersdorf;105;17097;1293;26;1
Mattersburg;106;40042;2249;32;21
Neusiedl am See;107;59990;3227;41;27
Oberpullendorf;108;37384;2214;41;5
Oberwart;109;54192;3606;89;16
Klagenfurt Stadt;201;101300;6149;158;62
Villach Stadt;202;62882;3871;68;87
Hermagor;203;18054;1873;29;5
Klagenfurt Land;204;60014;4145;66;34
Sankt Veit an der Glan;205;54186;3902;98;26
Spittal an der Drau;206;75868;5733;123;77
Villach Land;207;64618;4421;82;65
Völkermarkt;208;41862;3659;62;48
Wolfsberg;209;52607;3421;73;17
Feldkirchen;210;29902;2376;52;31
Krems an der Donau(Stadt);301;25036;1364;30;8
Sankt Pölten(Stadt);302;55514;3790;56;74
Waidhofen an der Ybbs(Stadt);303;11222;892;14;3
Wiener Neustadt(Stadt);304;45823;3864;86;33
Amstetten;305;116520;9838;129;73
Baden;306;146751;9769;125;46
Bruck an der Leitha;307;103735;6000;90;49
Gänserndorf;308;104782;5747;65;58
Gmünd;309;36553;2677;43;12
Hollabrunn;310;51033;2577;52;29
Horn;311;30936;1513;26;20
Korneuburg;312;91254;4283;51;40
Krems(Land);313;56487;3267;41;53
Lilienfeld;314;25655;1630;44;30
Melk;315;78191;5693;100;39
Mistelbach;316;75625;3707;34;19
Mödling;317;119115;6343;114;59
Neunkirchen;318;86343;5899;97;32
Sankt Pölten(Land);319;131729;7717;135;124
Scheibbs;320;41414;3741;42;15
Tulln;321;104593;5318;82;33
Waidhofen an der Thaya;322;25682;1677;14;7
Wiener Neustadt(Land);323;78307;5197;93;47
Zwettl;325;41987;3301;38;16
Linz(Stadt);401;206595;13450;219;174
Steyr(Stadt);402;38056;2375;19;30
Wels(Stadt);403;62470;5490;70;80
Braunau am Inn;404;105553;8990;108;85
Eferding;405;33178;2762;34;25
Freistadt;406;66861;5448;93;47
Gmunden;407;101859;7708;109;76
Grieskirchen;408;64875;5165;71;30
Kirchdorf an der Krems;409;57071;4174;81;60
Linz-Land;410;151371;10037;88;117
Perg;411;68968;5766;72;58
Ried im Innkreis;412;61690;5836;99;34
Rohrbach;413;56545;5086;96;13
Schärding;414;57391;5316;69;32
Steyr-Land;415;60717;4207;69;51
Urfahr-Umgebung;416;86005;6029;73;30
Vöcklabruck;417;137297;11394;157;112
Wels-Land;418;73777;5567;61;60
Salzburg(Stadt);501;155021;11582;138;85
Hallein;502;60824;6615;64;79
Salzburg-Umgebung;503;153492;12303;121;58
Sankt Johann im Pongau;504;81194;9515;115;60
Tamsweg;505;20251;2472;40;10
Zell am See;506;87628;7224;105;43
Graz(Stadt);601;291072;15930;298;254
Deutschlandsberg;603;60867;3993;109;64
Graz-Umgebung;606;156070;8614;248;165
Leibnitz;610;84756;5821;109;57
Leoben;611;59700;3319;110;34
Liezen;612;79652;5399;112;53
Murau;614;27543;1955;29;32
Voitsberg;616;51044;3344;118;43
Weiz;617;90654;6054;144;87
Murtal;620;71698;4956;165;115
Bruck-Mürzzuschlag;621;98697;5984;245;66
Hartberg-Fürstenfeld;622;90606;7215;182;66
Südoststeiermark;623;84036;5933;171;54
Innsbruck-Stadt;701;131961;9487;95;129
Imst;702;60474;5093;38;168
Innsbruck-Land;703;180453;13460;136;142
Kitzbühel;704;64168;4410;42;47
Kufstein;705;110287;9318;138;57
Landeck;706;44386;3616;47;55
Lienz;707;48738;5255;46;29
Reutte;708;32838;1999;6;35
Schwaz;709;84329;8995;131;24
Bludenz;801;64107;4107;46;58
Bregenz;802;134987;9491;103;182
Dornbirn;803;89912;7472;74;108
Feldkirch;804;108133;8093;77;122
Wien;900;1911191;135425;2285;1350
