Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;864;11;41
Rust(Stadt);102;1980;71;0;0
Eisenstadt-Umgebung;103;43236;2115;23;79
Güssing;104;25699;1681;46;32
Jennersdorf;105;17097;1186;22;37
Mattersburg;106;40042;2050;31;57
Neusiedl am See;107;59990;2932;35;120
Oberpullendorf;108;37384;2074;34;73
Oberwart;109;54192;3240;74;188
Klagenfurt Stadt;201;101300;5530;151;181
Villach Stadt;202;62882;3245;62;154
Hermagor;203;18054;1813;28;36
Klagenfurt Land;204;60014;3632;61;80
Sankt Veit an der Glan;205;54186;3467;95;104
Spittal an der Drau;206;75868;4749;109;202
Villach Land;207;64618;3907;72;134
Völkermarkt;208;41862;3235;58;82
Wolfsberg;209;52607;3110;70;123
Feldkirchen;210;29902;2048;44;96
Krems an der Donau(Stadt);301;25036;1218;26;41
Sankt Pölten(Stadt);302;55514;3269;51;156
Waidhofen an der Ybbs(Stadt);303;11222;785;13;34
Wiener Neustadt(Stadt);304;45823;3541;69;160
Amstetten;305;116520;8805;123;466
Baden;306;146751;8840;106;449
Bruck an der Leitha;307;103735;5242;72;258
Gänserndorf;308;104782;5022;56;263
Gmünd;309;36553;2428;39;114
Hollabrunn;310;51033;2290;49;105
Horn;311;30936;1266;12;69
Korneuburg;312;91254;3908;45;176
Krems(Land);313;56487;2913;37;96
Lilienfeld;314;25655;1413;34;72
Melk;315;78191;4996;90;381
Mistelbach;316;75625;3350;33;129
Mödling;317;119115;5726;105;324
Neunkirchen;318;86343;5349;91;232
Sankt Pölten(Land);319;131729;6780;118;313
Scheibbs;320;41414;3321;32;208
Tulln;321;104593;4831;79;224
Waidhofen an der Thaya;322;25682;1557;14;57
Wiener Neustadt(Land);323;78307;4711;69;250
Zwettl;325;41987;2940;31;110
Linz(Stadt);401;206595;11494;211;352
Steyr(Stadt);402;38056;2040;18;85
Wels(Stadt);403;62470;4653;64;155
Braunau am Inn;404;105553;7716;89;398
Eferding;405;33178;2531;31;38
Freistadt;406;66861;4911;90;138
Gmunden;407;101859;6969;99;258
Grieskirchen;408;64875;4721;68;79
Kirchdorf an der Krems;409;57071;3765;78;154
Linz-Land;410;151371;8718;84;296
Perg;411;68968;5216;65;150
Ried im Innkreis;412;61690;5110;94;154
Rohrbach;413;56545;4838;93;58
Schärding;414;57391;4713;66;95
Steyr-Land;415;60717;3784;64;63
Urfahr-Umgebung;416;86005;5596;70;89
Vöcklabruck;417;137297;9780;145;411
Wels-Land;418;73777;4800;58;215
Salzburg(Stadt);501;155021;10317;128;375
Hallein;502;60824;5871;60;130
Salzburg-Umgebung;503;153492;11098;109;376
Sankt Johann im Pongau;504;81194;8876;109;189
Tamsweg;505;20251;2295;39;39
Zell am See;506;87628;6547;102;204
Graz(Stadt);601;291072;13523;270;409
Deutschlandsberg;603;60867;3310;92;109
Graz-Umgebung;606;156070;7396;232;247
Leibnitz;610;84756;5065;97;166
Leoben;611;59700;2967;103;78
Liezen;612;79652;4799;104;147
Murau;614;27543;1621;23;76
Voitsberg;616;51044;2775;94;100
Weiz;617;90654;5073;138;201
Murtal;620;71698;4079;154;141
Bruck-Mürzzuschlag;621;98697;5481;234;148
Hartberg-Fürstenfeld;622;90606;6312;171;220
Südoststeiermark;623;84036;5219;163;159
Innsbruck-Stadt;701;131961;8131;90;318
Imst;702;60474;4291;35;122
Innsbruck-Land;703;180453;11752;132;459
Kitzbühel;704;64168;4057;41;111
Kufstein;705;110287;8305;130;241
Landeck;706;44386;3326;44;81
Lienz;707;48738;4467;42;178
Reutte;708;32838;1575;4;55
Schwaz;709;84329;8743;127;123
Bludenz;801;64107;3685;45;57
Bregenz;802;134987;7870;97;154
Dornbirn;803;89912;6491;66;161
Feldkirch;804;108133;6985;74;133
Wien;900;1911191;118572;1959;6169
