Bundesland;Anzahl;GKZ;Timestamp
Wien;280;9;2020-06-18T08:00:00
Vorarlberg;9;8;2020-06-18T08:00:00
Tirol;6;7;2020-06-18T08:00:00
Steiermark;4;6;2020-06-18T08:00:00
Salzburg;4;5;2020-06-18T08:00:00
Oberösterreich;35;4;2020-06-18T08:00:00
Niederösterreich;72;3;2020-06-18T08:00:00
Kärnten;4;2;2020-06-18T08:00:00
Burgenland;3;1;2020-06-18T08:00:00
