Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-10-23T14:27:11
5-14;0;2020-10-23T14:27:11
15-24;0;2020-10-23T14:27:11
25-34;0;2020-10-23T14:27:11
35-44;0;2020-10-23T14:27:11
45-54;1;2020-10-23T14:27:11
55-64;2;2020-10-23T14:27:11
65-74;18;2020-10-23T14:27:11
75-84;53;2020-10-23T14:27:11
>84;173;2020-10-23T14:27:11
