Bundesland;Anzahl;GKZ;Timestamp
Wien;6029;9;2020-10-23T14:27:11
Vorarlberg;985;8;2020-10-23T14:27:11
Tirol;2301;7;2020-10-23T14:27:11
Steiermark;1614;6;2020-10-23T14:27:11
Salzburg;1395;5;2020-10-23T14:27:11
Oberösterreich;2768;4;2020-10-23T14:27:11
Niederösterreich;2334;3;2020-10-23T14:27:11
Kärnten;474;2;2020-10-23T14:27:11
Burgenland;366;1;2020-10-23T14:27:11
