Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;256;10;1;2020-05-03T00:00:00
Kärnten;381;13;2;2020-05-03T00:00:00
Niederösterreich;2238;86;3;2020-05-03T00:00:00
Oberösterreich;2102;52;4;2020-05-03T00:00:00
Salzburg;1115;34;5;2020-05-03T00:00:00
Steiermark;1235;121;6;2020-05-03T00:00:00
Tirol;3207;102;7;2020-05-03T00:00:00
Vorarlberg;819;17;8;2020-05-03T00:00:00
Wien;1827;132;9;2020-05-03T00:00:00
