Bundesland;Anzahl;GKZ;Timestamp
Wien;4374;9;2020-10-04T10:00:00
Vorarlberg;401;8;2020-10-04T10:00:00
Tirol;660;7;2020-10-04T10:00:00
Steiermark;524;6;2020-10-04T10:00:00
Salzburg;321;5;2020-10-04T10:00:00
Oberösterreich;887;4;2020-10-04T10:00:00
Niederösterreich;1188;3;2020-10-04T10:00:00
Kärnten;165;2;2020-10-04T10:00:00
Burgenland;184;1;2020-10-04T10:00:00
