Bundesland;Anzahl;GKZ;Timestamp
Wien;552;9;2020-04-30T06:00:00
Vorarlberg;80;8;2020-04-30T06:00:00
Tirol;240;7;2020-04-30T06:00:00
Steiermark;471;6;2020-04-30T06:00:00
Salzburg;117;5;2020-04-30T06:00:00
Oberösterreich;145;4;2020-04-30T06:00:00
Niederösterreich;345;3;2020-04-30T06:00:00
Kärnten;20;2;2020-04-30T06:00:00
Burgenland;73;1;2020-04-30T06:00:00
