Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6696;5766,74647329349;305;2021-01-13T11:02:00
Baden;4881;3338,50878572943;306;2021-01-13T11:02:00
Bludenz;2966;4655,17782590953;801;2021-01-13T11:02:00
Braunau am Inn;4637;4441,23055704544;404;2021-01-13T11:02:00
Bregenz;6476;4819,06193491736;802;2021-01-13T11:02:00
Bruck an der Leitha;3023;2963,43495735712;307;2021-01-13T11:02:00
Bruck-Mürzzuschlag;3826;3865,27115493413;621;2021-01-13T11:02:00
Deutschlandsberg;2068;3400,14139853011;603;2021-01-13T11:02:00
Dornbirn;5298;5950,06794622702;803;2021-01-13T11:02:00
Eferding;2068;6237,18180721438;405;2021-01-13T11:02:00
Eisenstadt(Stadt);527;3600,46457607433;101;2021-01-13T11:02:00
Eisenstadt-Umgebung;1326;3088,96498707107;103;2021-01-13T11:02:00
Feldkirch;5607;5232,41164997807;804;2021-01-13T11:02:00
Feldkirchen;1399;4673,14694191135;210;2021-01-13T11:02:00
Freistadt;3694;5544,79818675793;406;2021-01-13T11:02:00
Gänserndorf;2599;2506,60648496422;308;2021-01-13T11:02:00
Gmünd;1594;4334,70209120822;309;2021-01-13T11:02:00
Gmunden;4981;4901,06365183851;407;2021-01-13T11:02:00
Graz(Stadt);9765;3381,16244122352;601;2021-01-13T11:02:00
Graz-Umgebung;5009;3247,11525995073;606;2021-01-13T11:02:00
Grieskirchen;3891;6011,95902411891;408;2021-01-13T11:02:00
Güssing;1039;4027,60010853975;104;2021-01-13T11:02:00
Hallein;4311;7140,49093980853;502;2021-01-13T11:02:00
Hartberg-Fürstenfeld;3868;4268,27922579506;622;2021-01-13T11:02:00
Hermagor;974;5344,60052677788;203;2021-01-13T11:02:00
Hollabrunn;1214;2387,03842070077;310;2021-01-13T11:02:00
Horn;623;2003,85976198134;311;2021-01-13T11:02:00
Imst;3118;5191,82096709738;702;2021-01-13T11:02:00
Innsbruck-Land;9443;5266,06364112917;703;2021-01-13T11:02:00
Innsbruck-Stadt;6601;4996,59374763455;701;2021-01-13T11:02:00
Jennersdorf;646;3785,30411344193;105;2021-01-13T11:02:00
Kirchdorf an der Krems;2565;4510,60387577815;409;2021-01-13T11:02:00
Kitzbühel;2884;4514,64441696279;704;2021-01-13T11:02:00
Klagenfurt Land;2387;3991,63879598662;204;2021-01-13T11:02:00
Klagenfurt Stadt;4161;4127,2801214081;201;2021-01-13T11:02:00
Korneuburg;2428;2671,39037727338;312;2021-01-13T11:02:00
Krems an der Donau(Stadt);917;3686,28396848368;301;2021-01-13T11:02:00
Krems(Land);2037;3599,19428934907;313;2021-01-13T11:02:00
Kufstein;6579;5998,24948487445;705;2021-01-13T11:02:00
Landeck;2789;6286,91222217213;706;2021-01-13T11:02:00
Leibnitz;3236;3923,18510256535;610;2021-01-13T11:02:00
Leoben;2147;3574,75857475857;611;2021-01-13T11:02:00
Lienz;2755;5650,93430147888;707;2021-01-13T11:02:00
Liezen (inkl. Gröbming);3303;4133,86565875271;612;2021-01-13T11:02:00
Lilienfeld;1001;3878,04122113746;314;2021-01-13T11:02:00
Linz(Stadt);8842;4297,94970008652;401;2021-01-13T11:02:00
Linz-Land;6657;4429,93751372502;410;2021-01-13T11:02:00
Mattersburg;1220;3055,729492799;106;2021-01-13T11:02:00
Melk;3263;4185,37236089377;315;2021-01-13T11:02:00
Mistelbach;1700;2252,16273862989;316;2021-01-13T11:02:00
Mödling;3612;3035,34513185096;317;2021-01-13T11:02:00
Murau;1062;3839,61820745508;614;2021-01-13T11:02:00
Murtal;2967;4120,60441086606;620;2021-01-13T11:02:00
Neunkirchen;3067;3554,25247128901;318;2021-01-13T11:02:00
Neusiedl am See;1779;2987,30521225148;107;2021-01-13T11:02:00
Oberpullendorf;1415;3772,02569775811;108;2021-01-13T11:02:00
Oberwart;1917;3545,01072564539;109;2021-01-13T11:02:00
Perg;3737;5458,74172862589;411;2021-01-13T11:02:00
Reutte;1073;3284,35873890419;708;2021-01-13T11:02:00
