Bundesland;Anzahl;GKZ;Timestamp
Wien;3610;9;2021-01-11T01:02:00
Vorarlberg;1145;8;2021-01-11T01:02:00
Tirol;1710;7;2021-01-11T01:02:00
Steiermark;3097;6;2021-01-11T01:02:00
Salzburg;2274;5;2021-01-11T01:02:00
Oberösterreich;2418;4;2021-01-11T01:02:00
Niederösterreich;2965;3;2021-01-11T01:02:00
Kärnten;-17010;2;2021-01-11T01:02:00
Burgenland;600;1;2021-01-11T01:02:00
