Altersgruppe;Anzahl;Timestamp
<5;0;2021-01-11T10:02:00
5-14;0;2021-01-11T10:02:00
15-24;2;2021-01-11T10:02:00
25-34;5;2021-01-11T10:02:00
35-44;13;2021-01-11T10:02:00
45-54;75;2021-01-11T10:02:00
55-64;275;2021-01-11T10:02:00
65-74;800;2021-01-11T10:02:00
75-84;2092;2021-01-11T10:02:00
>84;2862;2021-01-11T10:02:00
