Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;4412;3799,71407409959;305;2020-12-01T22:02:00
Baden;3343;2286,54678768562;306;2020-12-01T22:02:00
Bludenz;2322;3644,41096148413;801;2020-12-01T22:02:00
Braunau am Inn;3245;3107,99938702015;404;2020-12-01T22:02:00
Bregenz;5087;3785,44905233549;802;2020-12-01T22:02:00
Bruck an der Leitha;2193;2149,78923634938;307;2020-12-01T22:02:00
Bruck-Mürzzuschlag;2658;2685,28246989412;621;2020-12-01T22:02:00
Deutschlandsberg;1158;1903,94764966048;603;2020-12-01T22:02:00
Dornbirn;4107;4612,48189036511;803;2020-12-01T22:02:00
Eferding;1768;5332,36819881771;405;2020-12-01T22:02:00
Eisenstadt(Stadt);361;2466,35239461638;101;2020-12-01T22:02:00
Eisenstadt-Umgebung;1025;2387,77459407832;103;2020-12-01T22:02:00
Feldkirch;4190;3910,07754831605;804;2020-12-01T22:02:00
Feldkirchen;819;2735,74506463573;210;2020-12-01T22:02:00
Freistadt;3004;4509,08872577716;406;2020-12-01T22:02:00
Gänserndorf;1722;1660,78351947225;308;2020-12-01T22:02:00
Gmünd;1121;3048,43227367906;309;2020-12-01T22:02:00
Gmunden;3302;3249,00866861489;407;2020-12-01T22:02:00
Graz(Stadt);7275;2518,99198770109;601;2020-12-01T22:02:00
Graz-Umgebung;3465;2246,20770128355;606;2020-12-01T22:02:00
Grieskirchen;3172;4901,03675777568;408;2020-12-01T22:02:00
Güssing;729;2825,90998953367;104;2020-12-01T22:02:00
Hallein;2770;4588,06771126644;502;2020-12-01T22:02:00
Hartberg-Fürstenfeld;2708;2988,23685197855;622;2020-12-01T22:02:00
Hermagor;504;2765,58384547849;203;2020-12-01T22:02:00
Hollabrunn;1002;1970,19151362617;310;2020-12-01T22:02:00
Horn;470;1511,74010935992;311;2020-12-01T22:02:00
Imst;2328;3876,38204342614;702;2020-12-01T22:02:00
Innsbruck-Land;7358;4103,32481959424;703;2020-12-01T22:02:00
Innsbruck-Stadt;5673;4294,14881538112;701;2020-12-01T22:02:00
Jennersdorf;507;2970,81917262393;105;2020-12-01T22:02:00
Kirchdorf an der Krems;1737;3054,54929131643;409;2020-12-01T22:02:00
Kitzbühel;2120;3318,67065324588;704;2020-12-01T22:02:00
Klagenfurt Land;1611;2693,97993311037;204;2020-12-01T22:02:00
Klagenfurt Stadt;3000;2975,68862394239;201;2020-12-01T22:02:00
Korneuburg;1970;2167,47901286184;312;2020-12-01T22:02:00
Krems an der Donau(Stadt);777;3123,49252291365;301;2020-12-01T22:02:00
Krems(Land);1619;2860,62619266379;313;2020-12-01T22:02:00
Kufstein;5371;4896,88371838588;705;2020-12-01T22:02:00
Landeck;2106;4747,3062530995;706;2020-12-01T22:02:00
Leibnitz;2348;2846,61267639785;610;2020-12-01T22:02:00
Leoben;1590;2647,35264735265;611;2020-12-01T22:02:00
Lienz;1917;3932,06571903268;707;2020-12-01T22:02:00
Liezen (inkl. Gröbming);2213;2769,6774758764;612;2020-12-01T22:02:00
Lilienfeld;743;2878,50612118395;314;2020-12-01T22:02:00
Linz(Stadt);7077;3440,01244373584;401;2020-12-01T22:02:00
Linz-Land;5295;3523,58707152982;410;2020-12-01T22:02:00
Mattersburg;962;2409,51784596118;106;2020-12-01T22:02:00
Melk;2271;2912,95759472564;315;2020-12-01T22:02:00
Mistelbach;1267;1678,52364108475;316;2020-12-01T22:02:00
Mödling;2627;2207,60012773324;317;2020-12-01T22:02:00
Murau;649;2346,43334900033;614;2020-12-01T22:02:00
Murtal;1843;2559,58002333204;620;2020-12-01T22:02:00
Neunkirchen;1987;2302,67351172196;318;2020-12-01T22:02:00
Neusiedl am See;1273;2137,62761955938;107;2020-12-01T22:02:00
Oberpullendorf;1147;3057,60669634527;108;2020-12-01T22:02:00
Oberwart;1550;2866,3362674754;109;2020-12-01T22:02:00
Perg;2921;4266,78742020772;411;2020-12-01T22:02:00
Reutte;746;2283,44046525865;708;2020-12-01T22:02:00
Ried im Innkreis;3101;5066,66230965296;412;2020-12-01T22:02:00
Rohrbach;3405;6023,98980963838;413;2020-12-01T22:02:00
Rust(Stadt);47;2422,68041237113;102;2020-12-01T22:02:00
Salzburg(Stadt);4938;3202,10620513452;501;2020-12-01T22:02:00
Salzburg-Umgebung;5561;3651,80160361437;503;2020-12-01T22:02:00
Sankt Johann im Pongau;4239;5261,06760329143;504;2020-12-01T22:02:00
Sankt Pölten(Land);3366;2568,60291199902;319;2020-12-01T22:02:00
Sankt Pölten(Stadt);1764;3204,70896010464;302;2020-12-01T22:02:00
Sankt Veit an der Glan;1780;3262,7623499221;205;2020-12-01T22:02:00
Schärding;2671;4660,86167483903;414;2020-12-01T22:02:00
Scheibbs;1626;3927,25164843127;320;2020-12-01T22:02:00
Schwaz;5951;7095,25115352974;709;2020-12-01T22:02:00
Spittal an der Drau;1334;1753,16397471449;206;2020-12-01T22:02:00
Steyr(Stadt);1287;3369,72743696489;402;2020-12-01T22:02:00
Steyr-Land;2463;4075,99251990004;415;2020-12-01T22:02:00
Südoststeiermark;2427;2823,83329261056;623;2020-12-01T22:02:00
Tamsweg;997;4906,49606299213;505;2020-12-01T22:02:00
Tulln;2413;2325,31246687417;321;2020-12-01T22:02:00
Urfahr-Umgebung;4061;4749,42985790305;416;2020-12-01T22:02:00
Villach Land;1556;2406,13595595967;207;2020-12-01T22:02:00
Villach Stadt;1416;2274,95461337018;202;2020-12-01T22:02:00
Vöcklabruck;5126;3762,1189992147;417;2020-12-01T22:02:00
Voitsberg;1581;3090,24452219464;616;2020-12-01T22:02:00
Völkermarkt;1643;3923,30101724056;208;2020-12-01T22:02:00
Waidhofen an der Thaya;685;2646,01359703337;322;2020-12-01T22:02:00
Waidhofen an der Ybbs(Stadt);340;3019,27004706509;303;2020-12-01T22:02:00
Weiz;2042;2260,27473074837;617;2020-12-01T22:02:00
Wels(Stadt);2563;4152,15383867675;403;2020-12-01T22:02:00
Wels-Land;2478;3390,15514269297;418;2020-12-01T22:02:00
Wien(Stadt);60539;3190,47626576358;900;2020-12-01T22:02:00
Wiener Neustadt(Land);1630;2089,98474182919;323;2020-12-01T22:02:00
Wiener Neustadt(Stadt);1325;2926,43063807231;304;2020-12-01T22:02:00
Wolfsberg;1701;3226,11235443614;209;2020-12-01T22:02:00
Zell am See;3275;3744,48331846974;506;2020-12-01T22:02:00
Zwettl;1256;2974,75249869736;325;2020-12-01T22:02:00
