Bundesland;Anzahl;GKZ;Timestamp
Wien;539;9;2020-05-13T19:00:00
Vorarlberg;19;8;2020-05-13T19:00:00
Tirol;70;7;2020-05-13T19:00:00
Steiermark;193;6;2020-05-13T19:00:00
Salzburg;27;5;2020-05-13T19:00:00
Oberösterreich;33;4;2020-05-13T19:00:00
Niederösterreich;150;3;2020-05-13T19:00:00
Kärnten;10;2;2020-05-13T19:00:00
Burgenland;28;1;2020-05-13T19:00:00
