Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;508;9;45
Rust(Stadt);102;1980;54;0;2
Eisenstadt-Umgebung;103;43236;1240;17;50
Güssing;104;25699;934;14;35
Jennersdorf;105;17097;628;16;14
Mattersburg;106;40042;1172;20;44
Neusiedl am See;107;59990;1606;26;91
Oberpullendorf;108;37384;1353;16;33
Oberwart;109;54192;1873;51;39
Klagenfurt Stadt;201;101300;3837;114;166
Villach Stadt;202;62882;2057;41;102
Hermagor;203;18054;917;11;92
Klagenfurt Land;204;60014;2286;22;126
Sankt Veit an der Glan;205;54186;2344;74;113
Spittal an der Drau;206;75868;1991;30;144
Villach Land;207;64618;2272;54;118
Völkermarkt;208;41862;2272;42;111
Wolfsberg;209;52607;2289;55;77
Feldkirchen;210;29902;1266;29;87
Krems an der Donau(Stadt);301;25036;863;29;21
Sankt Pölten(Stadt);302;55514;2202;32;60
Waidhofen an der Ybbs(Stadt);303;11222;502;7;52
Wiener Neustadt(Stadt);304;45823;1578;31;47
Amstetten;305;116520;6206;96;380
Baden;306;146751;4339;58;220
Bruck an der Leitha;307;103735;2805;52;98
Gänserndorf;308;104782;2280;26;154
Gmünd;309;36553;1498;33;68
Hollabrunn;310;51033;1161;26;25
Horn;311;30936;614;10;24
Korneuburg;312;91254;2275;26;53
Krems(Land);313;56487;1938;25;53
Lilienfeld;314;25655;952;28;27
Melk;315;78191;3109;63;119
Mistelbach;316;75625;1536;27;79
Mödling;317;119115;3329;56;128
Neunkirchen;318;86343;2752;56;119
Sankt Pölten(Land);319;131729;4240;76;166
Scheibbs;320;41414;2049;23;69
Tulln;321;104593;2923;36;134
Waidhofen an der Thaya;322;25682;835;13;19
Wiener Neustadt(Land);323;78307;2150;29;116
Zwettl;325;41987;1696;14;72
Linz(Stadt);401;206595;8611;159;252
Steyr(Stadt);402;38056;1572;17;60
Wels(Stadt);403;62470;3084;50;72
Braunau am Inn;404;105553;4365;48;173
Eferding;405;33178;2017;25;19
Freistadt;406;66861;3602;69;129
Gmunden;407;101859;4573;63;264
Grieskirchen;408;64875;3742;54;115
Kirchdorf an der Krems;409;57071;2360;49;120
Linz-Land;410;151371;6342;73;160
Perg;411;68968;3559;41;127
Ried im Innkreis;412;61690;3634;70;118
Rohrbach;413;56545;3880;86;132
Schärding;414;57391;3607;57;145
Steyr-Land;415;60717;3015;56;92
Urfahr-Umgebung;416;86005;4623;62;73
Vöcklabruck;417;137297;6637;104;336
Wels-Land;418;73777;3054;40;106
Salzburg(Stadt);501;155021;6290;65;351
Hallein;502;60824;3780;30;278
Salzburg-Umgebung;503;153492;7099;71;361
Sankt Johann im Pongau;504;81194;5323;78;248
Tamsweg;505;20251;1434;28;79
Zell am See;506;87628;4400;66;308
Graz(Stadt);601;291072;8977;199;301
Deutschlandsberg;603;60867;1849;50;154
Graz-Umgebung;606;156070;4738;187;205
Leibnitz;610;84756;3051;70;123
Leoben;611;59700;2017;74;32
Liezen;612;79652;2956;68;207
Murau;614;27543;1013;15;53
Voitsberg;616;51044;1903;72;42
Weiz;617;90654;2768;97;89
Murtal;620;71698;2730;110;155
Bruck-Mürzzuschlag;621;98697;3638;153;121
Hartberg-Fürstenfeld;622;90606;3653;125;127
Südoststeiermark;623;84036;2996;110;130
Innsbruck-Stadt;701;131961;6355;79;81
Imst;702;60474;2996;29;97
Innsbruck-Land;703;180453;9022;106;234
Kitzbühel;704;64168;2687;26;104
Kufstein;705;110287;6311;106;156
Landeck;706;44386;2614;30;133
Lienz;707;48738;2582;36;103
Reutte;708;32838;968;3;55
Schwaz;709;84329;6738;98;131
Bludenz;801;64107;2824;37;69
Bregenz;802;134987;6172;78;209
Dornbirn;803;89912;5064;41;233
Feldkirch;804;108133;5292;62;189
Wien;900;1911191;72414;1106;2283
