Altersgruppe;Anzahl;Timestamp
<5;2377;2020-11-28T23:02:00
5-14;15592;2020-11-28T23:02:00
15-24;41242;2020-11-28T23:02:00
25-34;46426;2020-11-28T23:02:00
35-44;41352;2020-11-28T23:02:00
45-54;49751;2020-11-28T23:02:00
55-64;37984;2020-11-28T23:02:00
65-74;18588;2020-11-28T23:02:00
75-84;15102;2020-11-28T23:02:00
>84;9365;2020-11-28T23:02:00
