Bundesland;Anzahl;GKZ;Timestamp
Wien;282;9;2020-07-02T23:00:00
Vorarlberg;5;8;2020-07-02T23:00:00
Tirol;17;7;2020-07-02T23:00:00
Steiermark;37;6;2020-07-02T23:00:00
Salzburg;32;5;2020-07-02T23:00:00
Oberösterreich;229;4;2020-07-02T23:00:00
Niederösterreich;94;3;2020-07-02T23:00:00
Kärnten;15;2;2020-07-02T23:00:00
Burgenland;11;1;2020-07-02T23:00:00
